,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
4366,Suppes/021006.cha,CAR,you don't think so?,,
4367,Suppes/021006.cha,CHI,yes they do.,1,
4368,Suppes/021006.cha,CHI,they want this food.,1,
4369,Suppes/021006.cha,CHI,they want this.,-1,object
4370,Suppes/021006.cha,CHI,food.,,
4371,Suppes/021006.cha,CAR,the food that's cooking?,,
4372,Suppes/021006.cha,CHI,yeah.,,
4373,Suppes/021006.cha,CHI,this is the food that they want.,1,
4374,Suppes/021006.cha,CAR,I see.,,
4375,Suppes/021006.cha,CHI,now where is the babies?,-1,tense_aspect
4376,Suppes/021006.cha,CHI,to pop in the food.,0,
4377,Suppes/021006.cha,CHI,see.,,
4378,Suppes/021006.cha,CHI,eat their food at the park with Nina.,-1,"subject, tense_aspect"
4379,Suppes/021006.cha,CHI,now they're lying down take a sunshine.,-1,other
4380,Suppes/021006.cha,CHI,now they're lying down take a sunshine.,-1,other
4381,Suppes/021006.cha,CAR,now they're what?,,
4382,Suppes/021006.cha,CHI,they're eating the food.,1,
4383,Suppes/021006.cha,CHI,take a sunshine in the sun.,-1,"subject, tense_aspect"
4384,Suppes/021006.cha,CAR,they're taking a sun bath?,,
4385,Suppes/021006.cha,CHI,yup.,,
4386,Suppes/021006.cha,CHI,then they're going to swim with me.,1,
4387,Suppes/021006.cha,CHI,see what what the babies are?,-1,"subject, tense_aspect"
4388,Suppes/021006.cha,CAR,they're going to do what?,,
4389,Suppes/021006.cha,CHI,they're going to swim with me.,1,
4390,Suppes/021006.cha,CHI,with on the beach.,0,
4391,Suppes/021006.cha,CAR,oh that's nice.,,
4392,Suppes/021006.cha,CAR,that was fun in that swimming pool wasn't it?,,
4393,Suppes/021006.cha,CAR,did you get wet?,,
4394,Suppes/021006.cha,CHI,yup.,,
4395,Suppes/021006.cha,CAR,you didn't go in very much because your toe hurt right?,,
4396,Suppes/021006.cha,CHI,yup.,,
4397,Suppes/021006.cha,CAR,is your toe better now?,,
4398,Suppes/021006.cha,CHI,yup.,,
4399,Suppes/021006.cha,CAR,let me see it.,,
4400,Suppes/021006.cha,CAR,where did you hurt your toe?,,
4401,Suppes/021006.cha,CHI,I just runned on the beach.,-1,tense_aspect
4402,Suppes/021006.cha,CAR,you just what?,,
4403,Suppes/021006.cha,CHI,I just runned on the beach.,-1,tense_aspect
4404,Suppes/021006.cha,CAR,just ran?,,
4405,Suppes/021006.cha,CAR,around the pool you mean?,,
4406,Suppes/021006.cha,CHI,yup.,,
4407,Suppes/021006.cha,CHI,who goes in that little bed?,1,
4408,Suppes/021006.cha,CHI,o goes in that little bed?,0,
4409,Suppes/021006.cha,CHI,look it.,-1,preposition
4410,Suppes/021006.cha,CHI,look.,,
4411,Suppes/021006.cha,CHI,look it.,-1,preposition
4412,Suppes/021006.cha,CHI,where is the crib?,1,
4413,Suppes/021006.cha,CHI,where's the crib?,1,
4414,Suppes/021006.cha,CHI,there's the crib.,1,
4415,Suppes/021006.cha,CHI,a crib on on at the park.,1,
4416,Suppes/021006.cha,CHI,uh?,,
4417,Suppes/021006.cha,CAR,do you take a carriage or a crib to the park?,,
4418,Suppes/021006.cha,CHI,the crib and the carriage.,1,
4419,Suppes/021006.cha,CHI,a crib and a carriage.,1,
4420,Suppes/021006.cha,CAR,a crib and a carriage?,,
4421,Suppes/021006.cha,CHI,yeah.,,
4422,Suppes/021006.cha,CHI,for we wanna go in to.,-1,object
4423,Suppes/021006.cha,CHI,this baby wanna go in the carriage.,-1,sv_agreement
4424,Suppes/021006.cha,CHI,baby wants to go in the carriage.,-1,determiner
4425,Suppes/021006.cha,CHI,he wants to go in the crib.,1,
4426,Suppes/021006.cha,CHI,now they both sleep.,-1,present_progressive
4427,Suppes/021006.cha,CHI,now they're both sleeping at the park.,1,
4428,Suppes/021006.cha,CAR,what are they going to do when they wake up?,,
4429,Suppes/021006.cha,CHI,they're going to play with me with.,-1,preposition
4430,Suppes/021006.cha,CHI,with.,,
4431,Suppes/021006.cha,CHI,they're going to eat with me with this breakfast.,-1,preposition
4432,Suppes/021006.cha,CAR,oh.,,
4433,Suppes/021006.cha,CAR,did you eat at the park last week?,,
4434,Suppes/021006.cha,CHI,yup.,,
4435,Suppes/021006.cha,CAR,what did you eat?,,
4436,Suppes/021006.cha,CHI,sandwiches.,,
4437,Suppes/021006.cha,CHI,we didn't eat at the park.,1,
4438,Suppes/021006.cha,CAR,that was fun wasn't it?,,
4439,Suppes/021006.cha,CHI,yup.,,
4440,Suppes/021006.cha,CAR,we had a picnic.,,
4441,Suppes/021006.cha,CHI,yup.,,
4442,Suppes/021006.cha,CAR,what did we eat after our picnic?,,
4443,Suppes/021006.cha,CAR,remember?,,
4444,Suppes/021006.cha,CHI,yeah.,,
4445,Suppes/021006.cha,CAR,what?,,
4446,Suppes/021006.cha,CHI,oh.,,
4447,Suppes/021006.cha,CAR,something chewy.,,
4448,Suppes/021006.cha,CAR,what was it?,,
4449,Suppes/021006.cha,CHI,oh gum.,1,
4450,Suppes/021006.cha,CAR,gum.,,
4451,Suppes/021006.cha,CAR,did you swallow your gum by mistake?,,
4452,Suppes/021006.cha,CHI,no I chewed it.,1,
4453,Suppes/021006.cha,CAR,you chewed it?,,
4454,Suppes/021006.cha,CAR,did you spit it out then?,,
4455,Suppes/021006.cha,CHI,nope.,,
4456,Suppes/021006.cha,CAR,what happened to it?,,
4457,Suppes/021006.cha,CHI,here's some of the play dough.,1,
4458,Suppes/021006.cha,CAR,oh careful.,,
4459,Suppes/021006.cha,CAR,let's not spill any more on the floor.,,
4460,Suppes/021006.cha,CAR,Pierre and Maryse brought you a hat.,,
4461,Suppes/021006.cha,CHI,oh.,,
4462,Suppes/021006.cha,CHI,a a Mickey mouse hat?,1,
4463,Suppes/021006.cha,CAR,a Mickey mouse hat.,,
4464,Suppes/021006.cha,CAR,they bought it at Disney Land for Nina.,,
4465,Suppes/021006.cha,CHI,what is it a Mickey mouse hat?,1,
4466,Suppes/021006.cha,CHI,yeah.,,
4467,Suppes/021006.cha,CAR,oh that looks cute on you.,,
4468,Suppes/021006.cha,CHI,for Mickey mouse.,0,
4469,Suppes/021006.cha,CAR,that's so sweet.,,
4470,Suppes/021006.cha,CAR,what does it have on it?,,
4471,Suppes/021006.cha,CAR,two big ears?,,
4472,Suppes/021006.cha,CHI,yup.,,
4473,Suppes/021006.cha,CAR,let me see it.,,
4474,Suppes/021006.cha,CHI,kitty wants to come in.,-1,determiner
4475,Suppes/021006.cha,CAR,oh shall we let the kitty in?,,
4476,Suppes/021006.cha,CAR,come in here kitty.,,
4477,Suppes/021006.cha,CHI,come on kitty.,1,
4478,Suppes/021006.cha,CHI,come on you can play with us.,1,
4479,Suppes/021006.cha,CHI,look at this little Mickey mouse hat.,1,
4480,Suppes/021006.cha,CHI,um?,,
4481,Suppes/021006.cha,CHI,here.,,
4482,Suppes/021006.cha,CHI,um?,,
4483,Suppes/021006.cha,CHI,the kitty says he wants to come in.,1,
4484,Suppes/021006.cha,CAR,okay.,,
4485,Suppes/021006.cha,CAR,what's he doing?,,
4486,Suppes/021006.cha,CAR,oh.,,
4487,Suppes/021006.cha,CHI,purring.,,
4488,Suppes/021006.cha,CHI,purr.,,
4489,Suppes/021006.cha,CHI,do you like to play with the play dough?,1,
4490,Suppes/021006.cha,CAR,what are you doing to the cat?,,
4491,Suppes/021006.cha,CAR,where is the cat?,,
4492,Suppes/021006.cha,CHI,oh he's on my arm.,1,
4493,Suppes/021006.cha,CAR,he's in your arms?,,
4494,Suppes/021006.cha,CAR,what's he doing?,,
4495,Suppes/021006.cha,CHI,he's saying meow because he's sad.,1,
4496,Suppes/021006.cha,CAR,do you think so?,,
4497,Suppes/021006.cha,CHI,yes.,,
4498,Suppes/021006.cha,CHI,ah.,,
4499,Suppes/021006.cha,CAR,what did he do?,,
4500,Suppes/021006.cha,CHI,he scratches me.,-1,present_progressive
4501,Suppes/021006.cha,CAR,uhoh I guess you better let him down.,,
4502,Suppes/021006.cha,CAR,he wants to look at your Mickey mouse hat.,,
4503,Suppes/021006.cha,CHI,oh.,,
4504,Suppes/021006.cha,CHI,lookat.,,
4505,Suppes/021006.cha,CHI,lookat.,,
4506,Suppes/021006.cha,CHI,oh look at my Mickey mouse hat.,1,
4507,Suppes/021006.cha,CAR,Nina don't pull him by the tail.,,
4508,Suppes/021006.cha,CHI,I wanna carry him.,1,
4509,Suppes/021006.cha,CAR,well honey I don't know if he wants to be carried right now.,,
4510,Suppes/021006.cha,CHI,yes he does.,1,
4511,Suppes/021006.cha,CAR,let's wait until he comes out.,,
4512,Suppes/021006.cha,CAR,where's the Mickey mouse hat?,,
4513,Suppes/021006.cha,CHI,on you.,1,
4514,Suppes/021006.cha,CHI,cause you're Mickey mouse.,1,
4515,Suppes/021006.cha,CAR,what are these?,,
4516,Suppes/021006.cha,CAR,do you know what those are?,,
4517,Suppes/021006.cha,CHI,yup ears.,1,
4518,Suppes/021006.cha,CHI,ears.,,
4519,Suppes/021006.cha,CHI,ears.,,
4520,Suppes/021006.cha,CHI,ears.,,
4521,Suppes/021006.cha,CAR,they're awfully big ears aren't they?,,
4522,Suppes/021006.cha,CHI,yup these are ears too on him.,1,
4523,Suppes/021006.cha,CAR,yeah who is that?,,
4524,Suppes/021006.cha,CHI,that's Mickey mouse.,1,
4525,Suppes/021006.cha,CAR,that was nice of Pierre and Maryse to bring that to you wasn't it?,,
4526,Suppes/021006.cha,CAR,we'll have to.,,
4527,Suppes/021006.cha,CHI,put it on your head.,1,
4528,Suppes/021006.cha,CAR,does it look right on my head?,,
4529,Suppes/021006.cha,CHI,yes.,,
4530,Suppes/021006.cha,CAR,does it fit well?,,
4531,Suppes/021006.cha,CHI,yeah.,,
4532,Suppes/021006.cha,CAR,now you put it on your head.,,
4533,Suppes/021006.cha,CHI,nope.,,
4534,Suppes/021006.cha,CAR,you wanna wear it today when you go?,,
4535,Suppes/021006.cha,CHI,yeah.,,
4536,Suppes/021006.cha,CHI,oh.,,
4537,Suppes/021006.cha,CHI,I wanna carry the kitty when I'm done with the play dough.,1,
4538,Suppes/021006.cha,CAR,I think the kitty doesn't wanna be held right now.,,
4539,Suppes/021006.cha,CHI,I wanna carry her.,1,
4540,Suppes/021006.cha,CAR,where is she?,,
4541,Suppes/021006.cha,CHI,she's under your bed.,1,
4542,Suppes/021006.cha,CAR,well I don't know if she wants to be held right now.,,
4543,Suppes/021006.cha,CHI,I wanna carry her.,1,
4544,Suppes/021006.cha,CHI,okay?,,
4545,Suppes/021006.cha,CAR,I don't think she wants to be held.,,
4546,Suppes/021006.cha,CHI,I wanna carry her.,1,
4547,Suppes/021006.cha,CHI,I wanna carry her Mommy.,1,
4548,Suppes/021006.cha,CAR,do you think she's hiding from you?,,
4549,Suppes/021006.cha,CHI,yup.,,
4550,Suppes/021006.cha,CAR,I think it means that she doesn't wanna be played with right now.,,
4551,Suppes/021006.cha,CAR,can you help me put the top on the play dough?,,
4552,Suppes/021006.cha,CHI,no.,,
4553,Suppes/021006.cha,CAR,what are you doing?,,
4554,Suppes/021006.cha,CAR,oh look Nina what's that?,,
4555,Suppes/021006.cha,CAR,see.,,
4556,Suppes/021006.cha,CHI,yeah.,,
4557,Suppes/021006.cha,CAR,what is it?,,
4558,Suppes/021006.cha,CHI,a moth.,1,
4559,Suppes/021006.cha,CAR,what's the moth doing?,,
4560,Suppes/021006.cha,CAR,what is he doing?,,
4561,Suppes/021006.cha,CHI,he's going to eat my play dough.,1,
4562,Suppes/021006.cha,CAR,what is he doing?,,
4563,Suppes/021006.cha,CHI,he's getting me.,-1,other
4564,Suppes/021006.cha,CAR,he's what?,,
4565,Suppes/021006.cha,CHI,he's getting me.,-1,other
4566,Suppes/021006.cha,CAR,he's flying.,,
4567,Suppes/021006.cha,CAR,he's trying to get out I guess.,,
4568,Suppes/021006.cha,CHI,yeah.,,
4569,Suppes/021006.cha,CAR,where is he flying?,,
4570,Suppes/021006.cha,CHI,inside our house.,1,
4571,Suppes/021006.cha,CAR,inside our house.,,
4572,Suppes/021006.cha,CHI,yup.,,
4573,Suppes/021006.cha,CHI,let's let him out Mommy.,1,
4574,Suppes/021006.cha,CAR,let him out.,,
4575,Suppes/021006.cha,CAR,oh what a nice kitty.,,
4576,Suppes/021006.cha,CHI,what a nice kitty.,1,
4577,Suppes/021006.cha,CHI,she she wanna see the moth.,-1,sv_agreement
4578,Suppes/021006.cha,CHI,yes.,,
4579,Suppes/021006.cha,CHI,yes.,,
4580,Suppes/021006.cha,CAR,poor kitty.,,
4581,Suppes/021006.cha,CHI,kitty.,,
4582,Suppes/021006.cha,CAR,I guess the kitty wants you to let her down.,,
4583,Suppes/021006.cha,CHI,nope.,,
4584,Suppes/021006.cha,CHI,nope.,,
4585,Suppes/021006.cha,CAR,give kitty a nice pat.,,
4586,Suppes/021006.cha,CAR,how do you pat kitty?,,
4587,Suppes/021006.cha,CHI,like this.,1,
5227,Braunwald/0diary/020119.cha,CAR,you're going to visit in Ruthie's group today.,,
5228,Braunwald/0diary/020119.cha,CHI,no.,,
5229,Braunwald/0diary/020119.cha,CHI,it's too hard.,1,
5230,Braunwald/0diary/020119.cha,CHI,keep them.,0,
5231,Braunwald/0diary/020119.cha,CHI,keep them.,0,
5232,Braunwald/0diary/020119.cha,CHI,where Toffer?,-1,verb
5233,Braunwald/0diary/020119.cha,CAR,he's at home.,,
5234,Braunwald/0diary/020119.cha,CHI,him home.,-1,verb
5235,Braunwald/0diary/020119.cha,CHI,don't scream me.,-1,preposition
5236,Braunwald/0diary/020119.cha,CHI,Deedee have a bad mood.,-1,sv_agreement
5237,Braunwald/0diary/020119.cha,CHI,my front lights on.,-1,verb
5238,Braunwald/0diary/020119.cha,CHI,I need my music on.,1,
5239,Braunwald/0diary/020119.cha,CHI,roll up you window hard you can.,-1,other
5240,Braunwald/0diary/020119.cha,CHI,I have itch.,-1,determiner
5241,Braunwald/0diary/020119.cha,CHI,afraid.,,
5242,Braunwald/0diary/020119.cha,CAR,what are you afraid of?,,
5243,Braunwald/0diary/020119.cha,CHI,ambulance.,,
5244,Braunwald/0diary/020119.cha,CHI,"Mama, Devon might die.",1,
5245,Braunwald/0diary/020119.cha,CAR,who might die?,,
5246,Braunwald/0diary/020119.cha,CHI,Devon.,,
5247,Braunwald/0diary/020119.cha,CHI,I'm wearing my party hat.,1,
5248,Bates/Free28/will28.cha,CAR,look they all fit inside of each other.,,
5249,Bates/Free28/will28.cha,CAR,boom boom boom boom boom.,,
5250,Bates/Free28/will28.cha,CHI,hm.,,
5251,Bates/Free28/will28.cha,CAR,you try.,,
5252,Bates/Free28/will28.cha,CAR,you try.,,
5253,Bates/Free28/will28.cha,CHI,boom.,,
5254,Bates/Free28/will28.cha,CHI,boom.,,
5255,Bates/Free28/will28.cha,CHI,see um get this.,0,
5256,Bates/Free28/will28.cha,CAR,yeah.,,
5257,Bates/Free28/will28.cha,CAR,aren't those nice?,,
5258,Bates/Free28/will28.cha,CAR,they all fit inside each other.,,
5259,Bates/Free28/will28.cha,CAR,huh.,,
5260,Bates/Free28/will28.cha,CAR,a big one and a bigger one.,,
5261,Bates/Free28/will28.cha,CHI,another one.,0,
5262,Bates/Free28/will28.cha,CAR,and a bigger one.,,
5263,Bates/Free28/will28.cha,CHI,another one.,0,
5264,Bates/Free28/will28.cha,CAR,yeah.,,
5265,Bates/Free28/will28.cha,CHI,this.,,
5266,Bates/Free28/will28.cha,CAR,huh.,,
5267,Bates/Free28/will28.cha,CAR,and another one.,,
5268,Bates/Free28/will28.cha,CHI,another one.,1,
5269,Bates/Free28/will28.cha,CHI,another one.,1,
5270,Bates/Free28/will28.cha,CAR,huh.,,
5271,Bates/Free28/will28.cha,CAR,another one.,,
5272,Bates/Free28/will28.cha,CHI,another one!,1,
5273,Bates/Free28/will28.cha,CAR,yeah!,,
5274,Bates/Free28/will28.cha,CHI,another one.,1,
5275,Bates/Free28/will28.cha,CAR,that's the biggest one.,,
5276,Bates/Free28/will28.cha,CAR,here's two more.,,
5277,Bates/Free28/will28.cha,CAR,huh.,,
5278,Bates/Free28/will28.cha,CAR,another one.,,
5279,Bates/Free28/will28.cha,CHI,another one.,1,
5280,Bates/Free28/will28.cha,CHI,another one.,1,
5281,Bates/Free28/will28.cha,CHI,one uh another one.,1,
5282,Bates/Free28/will28.cha,CAR,yeah.,,
5283,Bates/Free28/will28.cha,CHI,one!,,
5284,Bates/Free28/will28.cha,CHI,uh okay.,1,
5285,Bates/Free28/will28.cha,CAR,good.,,
5286,Bates/Free28/will28.cha,CAR,no that doesn't fit.,,
5287,Bates/Free28/will28.cha,CAR,try another one.,,
5288,Bates/Free28/will28.cha,CHI,that fit?,-1,auxiliary
5289,Bates/Free28/will28.cha,CAR,that fits.,,
5290,Bates/Free28/will28.cha,CHI,doesn't fit.,-1,subject
5291,Bates/Free28/will28.cha,CHI,no toys.,-1,"subject, verb"
5292,Bates/Free28/will28.cha,CHI,that fit.,-1,sv_agreement
5293,Bates/Free28/will28.cha,CAR,yeah.,,
5294,Bates/Free28/will28.cha,CHI,uh this one.,1,
5295,Bates/Free28/will28.cha,CAR,like that?,,
5296,Bates/Free28/will28.cha,CHI,like this like this.,1,
5297,Bates/Free28/will28.cha,CAR,here like this.,,
5298,Bates/Free28/will28.cha,CHI,see it does!,0,
5299,Bates/Free28/will28.cha,CAR,there's another one.,,
5300,Bates/Free28/will28.cha,CAR,huh.,,
5301,Bates/Free28/will28.cha,CHI,oh.,,
5302,Bates/Free28/will28.cha,CAR,here put that one in there.,,
5303,Bates/Free28/will28.cha,CHI,okay.,,
5304,Bates/Free28/will28.cha,CAR,oh good.,,
5305,Bates/Free28/will28.cha,CHI,go back?,0,
5306,Bates/Free28/will28.cha,CAR,uh yeah.,,
5307,Bates/Free28/will28.cha,CHI,too whoops.,0,
5308,Bates/Free28/will28.cha,CAR,whoops.,,
5309,Bates/Free28/will28.cha,CAR,what goes in there?,,
5310,Bates/Free28/will28.cha,CAR,huh.,,
5311,Bates/Free28/will28.cha,CAR,think this one goes in there.,,
5312,Bates/Free28/will28.cha,CAR,huh.,,
5313,Bates/Free28/will28.cha,CAR,think that one.,,
5314,Bates/Free28/will28.cha,CHI,the one!,0,
5315,Bates/Free28/will28.cha,CHI,the oops.,0,
5316,Bates/Free28/will28.cha,CAR,oops.,,
5317,Bates/Free28/will28.cha,CHI,a cup.,0,
5318,Bates/Free28/will28.cha,CAR,here's one.,,
5319,Bates/Free28/will28.cha,CAR,let's put that one in that one.,,
5320,Bates/Free28/will28.cha,CHI,do right.,-1,"subject, object"
5321,Bates/Free28/will28.cha,CAR,yeah.,,
5322,Bates/Free28/will28.cha,CHI,do do right.,-1,"subject, object"
5323,Bates/Free28/will28.cha,CAR,good.,,
5324,Bates/Free28/will28.cha,CHI,one.,,
5325,Bates/Free28/will28.cha,CHI,go like this?,-1,"auxiliary, subject"
5326,Bates/Free28/will28.cha,CAR,hm.,,
5327,Bates/Free28/will28.cha,CAR,that fits huh?,,
5328,Bates/Free28/will28.cha,CHI,like this.,1,
5329,Bates/Free28/will28.cha,CHI,oops.,,
5330,Bates/Free28/will28.cha,CAR,like that?,,
5331,Bates/Free28/will28.cha,CHI,oops.,,
5332,Bates/Free28/will28.cha,CHI,this.,,
5333,Bates/Free28/will28.cha,CAR,yeah.,,
5334,Bates/Free28/will28.cha,CHI,this.,,
5335,Bates/Free28/will28.cha,CAR,huh.,,
5336,Bates/Free28/will28.cha,CAR,wow.,,
5337,Bates/Free28/will28.cha,CHI,oops.,,
5338,Bates/Free28/will28.cha,CHI,see!,,
5339,Bates/Free28/will28.cha,CHI,oh.,,
5340,Bates/Free28/will28.cha,CAR,there's some blocks.,,
5341,Bates/Free28/will28.cha,CHI,a trucks.,-1,plural
5342,Bates/Free28/will28.cha,CAR,blocks.,,
5343,Bates/Free28/will28.cha,CHI,then that do.,-1,other
5344,Bates/Free28/will28.cha,CHI,these.,,
5345,Bates/Free28/will28.cha,CAR,you going to take them all out.,,
5346,Bates/Free28/will28.cha,CHI,see it them?,0,
5347,Bates/Free28/will28.cha,CHI,ares.,,
5348,Bates/Free28/will28.cha,CAR,here why don't you put them over here.,,
5349,Bates/Free28/will28.cha,CAR,put them over here.,,
5350,Bates/Free28/will28.cha,CHI,okay.,,
5351,Bates/Free28/will28.cha,CAR,okay?,,
5352,Bates/Free28/will28.cha,CAR,Will.,,
5353,Bates/Free28/will28.cha,CHI,what?,,
5354,Bates/Free28/will28.cha,CAR,put them right here.,,
5355,Bates/Free28/will28.cha,CHI,see.,,
5356,Bates/Free28/will28.cha,CAR,oh there some balls huh?,,
5357,Bates/Free28/will28.cha,CHI,ball.,,
5358,Bates/Free28/will28.cha,CHI,play baseball.,0,
5359,Bates/Free28/will28.cha,CHI,baseball?,,
5360,Bates/Free28/will28.cha,CAR,hm?,,
5361,Bates/Free28/will28.cha,CHI,go baseball.,-1,"preposition, determiner"
5362,Bates/Free28/will28.cha,CAR,no no no no.,,
5363,Bates/Free28/will28.cha,CAR,you can't throw that.,,
5364,Bates/Free28/will28.cha,CAR,that's not a basketball.,,
5365,Bates/Free28/will28.cha,CAR,you don't throw it up there.,,
5366,Bates/Free28/will28.cha,CAR,no you play right here with it.,,
5367,Bates/Free28/will28.cha,CHI,what?,,
5368,Bates/Free28/will28.cha,CHI,uh.,,
5369,Bates/Free28/will28.cha,CAR,that's a different kind of ball.,,
5370,Bates/Free28/will28.cha,CHI,get.,,
5371,Bates/Free28/will28.cha,CHI,basketball.,,
5372,Bates/Free28/will28.cha,CAR,no those aren't basketballs.,,
5373,Bates/Free28/will28.cha,CAR,see they go through this hole.,,
5374,Bates/Free28/will28.cha,CAR,try putting it through that hole.,,
5375,Bates/Free28/will28.cha,CAR,huh.,,
5376,Bates/Free28/will28.cha,CAR,hey!,,
5377,Bates/Free28/will28.cha,CAR,they fit!,,
5378,Bates/Free28/will28.cha,CAR,huh?,,
5379,Bates/Free28/will28.cha,CHI,basketball.,,
5380,Bates/Free28/will28.cha,CAR,no they don't fit in the basketball Zach.,,
5381,Bates/Free28/will28.cha,CAR,come here.,,
5382,Bates/Free28/will28.cha,CHI,why?,,
5383,Bates/Free28/will28.cha,CAR,come here!,,
5384,Bates/Free28/will28.cha,CAR,put it in that hole.,,
5385,Bates/Free28/will28.cha,CAR,put it in the hole.,,
5386,Bates/Free28/will28.cha,CAR,oh good.,,
5387,Bates/Free28/will28.cha,CHI,good!,,
5388,Bates/Free28/will28.cha,CAR,yeah.,,
5389,Bates/Free28/will28.cha,CHI,oops oops.,0,
5390,Bates/Free28/will28.cha,CHI,here it is.,1,
