,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
3181,Suppes/021006.cha,CHI,uh?,,,34
3182,Suppes/021006.cha,CAR,where?,,,34
3183,Suppes/021006.cha,CHI,what are those people doing right there?,1.0,,34
3184,Suppes/021006.cha,CAR,oh I think they're talking.,,,34
3185,Suppes/021006.cha,CHI,at my new home?,1.0,,34
3186,Suppes/021006.cha,CAR,yeah.,,,34
3187,Suppes/021006.cha,CHI,oh I see.,1.0,,34
3188,Suppes/021006.cha,CHI,oh I see.,1.0,,34
3189,Suppes/021006.cha,CHI,I see.,1.0,,34
3190,Suppes/021006.cha,CHI,I see.,1.0,,34
3191,Suppes/021006.cha,CHI,I see.,1.0,,34
3192,Suppes/021006.cha,CHI,I see.,1.0,,34
3193,Suppes/021006.cha,CHI,I see.,1.0,,34
3194,Suppes/021006.cha,CHI,I see.,1.0,,34
3195,Suppes/021006.cha,CHI,I see.,1.0,,34
3196,Suppes/021006.cha,CHI,I see.,1.0,,34
3197,Suppes/021006.cha,CAR,are the horses eating?,,,34
3198,Suppes/021006.cha,CHI,yup.,,,34
3199,Suppes/021006.cha,CAR,oh they're nice horses.,,,34
3200,Suppes/021006.cha,CAR,look at flicker.,,,34
3201,Suppes/021006.cha,CAR,he's coming towards the fence.,,,34
3202,Suppes/021006.cha,CHI,yeah.,,,34
3203,Suppes/021006.cha,CHI,see all the apricot trees?,0.0,,34
3204,Suppes/021006.cha,CHI,yeah.,,,34
3205,Suppes/021006.cha,CAR,did you eat an apricot this morning?,,,34
3206,Suppes/021006.cha,CHI,apricots are on there.,1.0,,34
3207,Suppes/021006.cha,CHI,on the apricot tree.,1.0,,34
3208,Suppes/021006.cha,CAR,not any more.,,,34
3209,Suppes/021006.cha,CAR,they were on there this summer.,,,34
3210,Suppes/021006.cha,CHI,yup.,,,34
3211,Suppes/021006.cha,CAR,now we're eating dried apricots aren't we?,,,34
3212,Suppes/021006.cha,CHI,yeah.,,,34
3213,Suppes/021006.cha,CAR,do you like dried apricots?,,,34
3214,Suppes/021006.cha,CHI,yeah.,,,34
3215,Suppes/021006.cha,CHI,I like wet apricots too.,1.0,,34
3216,Suppes/021006.cha,CAR,you like fresh apricots?,,,34
3217,Suppes/021006.cha,CHI,no I like wet apricots.,1.0,,34
3218,Suppes/021006.cha,CAR,wet I see.,,,34
3219,Suppes/021006.cha,CHI,yup.,,,34
3220,Suppes/021006.cha,CAR,what fruit did you have in your cereal this morning?,,,34
3221,Suppes/021006.cha,CHI,raisins.,,,34
3222,Suppes/021006.cha,CAR,and what else?,,,34
3223,Suppes/021006.cha,CHI,banana.,,,34
3224,Suppes/021006.cha,CAR,oh did you eat the banana in the cereal?,,,34
3225,Suppes/021006.cha,CHI,nope out of the cereal.,0.0,,34
3226,Suppes/021006.cha,CAR,oh how did you eat it?,,,34
3227,Suppes/021006.cha,CAR,did you eat it with your hand?,,,34
3228,Suppes/021006.cha,CHI,nope.,,,34
3229,Suppes/021006.cha,CAR,did you keep it in the peel?,,,34
3230,Suppes/021006.cha,CHI,yup.,,,34
3231,Suppes/021006.cha,CAR,did you eat the whole thing?,,,34
3232,Suppes/021006.cha,CHI,yup.,,,34
3233,Suppes/021006.cha,CAR,none for me?,,,34
3234,Suppes/021006.cha,CAR,oh my goodness.,,,34
3235,Suppes/021006.cha,CHI,let's play with the play dough now.,1.0,,34
3236,Suppes/021006.cha,CHI,let's play with the play dough now.,1.0,,34
3237,Suppes/021006.cha,CAR,okay here's some play dough.,,,34
3238,Suppes/021006.cha,CHI,let's play with it.,1.0,,34
3239,Suppes/021006.cha,CAR,what would you like to do with it?,,,34
3240,Suppes/021006.cha,CHI,play with it with you.,1.0,,34
3241,Suppes/021006.cha,CHI,I wanna play with it with you.,1.0,,34
3242,Suppes/021006.cha,CHI,okay?,,,34
3243,Suppes/021006.cha,CHI,I wanna play with it with you.,1.0,,34
3244,Suppes/021006.cha,CAR,okay here it is.,,,34
3245,Suppes/021006.cha,CHI,you play with it with me.,0.0,,34
3246,Suppes/021006.cha,CAR,fine let's put it back here.,,,34
3247,Suppes/021006.cha,CHI,okay.,,,34
3248,Suppes/021006.cha,CHI,and make a.,-1.0,object,34
3249,Suppes/021006.cha,CHI,you make a little bear.,0.0,,34
3250,Suppes/021006.cha,CHI,you make a little bear.,0.0,,34
3251,Suppes/021006.cha,CAR,okay.,,,34
3252,Suppes/021006.cha,CAR,what are you going to make?,,,34
3253,Suppes/021006.cha,CHI,I'm going to make.,-1.0,object,34
3254,Suppes/021006.cha,CHI,you make a little bear and a and a rabbit.,0.0,,34
3255,Suppes/021006.cha,CHI,you make a bear.,0.0,,34
3256,Suppes/021006.cha,CHI,you make a bear Mommy.,0.0,,34
3257,Suppes/021006.cha,CAR,I am.,,,34
3258,Suppes/021006.cha,CAR,I'm making a bear.,,,34
3259,Suppes/021006.cha,CAR,what are you going to make?,,,34
3260,Suppes/021006.cha,CHI,you make a rabbit and a bear I said.,0.0,,34
3261,Suppes/021006.cha,CAR,here's a rabbit.,,,34
3262,Suppes/021006.cha,CAR,long ears.,,,34
3263,Suppes/021006.cha,CAR,there's a little bear.,,,34
3264,Suppes/021006.cha,CHI,okay.,,,34
3265,Suppes/021006.cha,CHI,then you make a kitty and a dog.,-1.0,auxiliary,34
3266,Suppes/021006.cha,CAR,the bear.,,,34
3267,Suppes/021006.cha,CAR,now you make something for Mommy.,,,34
3268,Suppes/021006.cha,CHI,okay.,,,34
3269,Suppes/021006.cha,CHI,this is a seal.,1.0,,34
3270,Suppes/021006.cha,CHI,that's a seal.,1.0,,34
3271,Suppes/021006.cha,CAR,really?,,,34
3272,Suppes/021006.cha,CHI,yeah.,,,34
3273,Suppes/021006.cha,CHI,I just make one seal.,-1.0,tense_aspect,34
3274,Suppes/021006.cha,CHI,you make a dog and kitty.,0.0,,34
3275,Suppes/021006.cha,CHI,okay?,,,34
3276,Suppes/021006.cha,CAR,what shall I do with the dog and kitty?,,,34
3277,Suppes/021006.cha,CHI,make them rough.,1.0,,34
3278,Suppes/021006.cha,CAR,rough?,,,34
3279,Suppes/021006.cha,CAR,make them fight together?,,,34
3280,Suppes/021006.cha,CHI,yeah.,,,34
3281,Suppes/021006.cha,CAR,oh maybe the dog would like the kitty.,,,34
3282,Suppes/021006.cha,CAR,do we have a new kitty in our home?,,,34
3283,Suppes/021006.cha,CHI,yeah.,,,34
3284,Suppes/021006.cha,CAR,what is she like?,,,34
3285,Suppes/021006.cha,CHI,she likes food.,1.0,,34
3286,Suppes/021006.cha,CAR,is she big or little?,,,34
3287,Suppes/021006.cha,CHI,big or big.,1.0,,34
3288,Suppes/021006.cha,CAR,she's big?,,,34
3289,Suppes/021006.cha,CHI,little.,,,34
3290,Suppes/021006.cha,CAR,she's little.,,,34
3291,Suppes/021006.cha,CAR,what do you do with her?,,,34
3292,Suppes/021006.cha,CHI,carry her.,1.0,,34
3293,Suppes/021006.cha,CAR,and what else?,,,34
3294,Suppes/021006.cha,CHI,pat her.,1.0,,34
3295,Suppes/021006.cha,CHI,just carry and pat her.,1.0,,34
3296,Suppes/021006.cha,CAR,what does she do all the time?,,,34
3297,Suppes/021006.cha,CHI,scratches.,,,34
3298,Suppes/021006.cha,CAR,sometimes she scratches and she meows too doesn't she?,,,34
3299,Suppes/021006.cha,CHI,then we put her at down.,-1.0,preposition,34
3300,Suppes/021006.cha,CAR,when do you put her down?,,,34
3301,Suppes/021006.cha,CHI,when she meows you put her down.,1.0,,34
3302,Suppes/021006.cha,CAR,why?,,,34
3303,Suppes/021006.cha,CAR,what does it mean?,,,34
3304,Suppes/021006.cha,CHI,that means peoples say.,-1.0,other,34
3305,Suppes/021006.cha,CHI,put the kitty down.,1.0,,34
3306,Suppes/021006.cha,CAR,you mean when the kitty meows you put her down?,,,34
3307,Suppes/021006.cha,CHI,yeah.,,,34
3308,Suppes/021006.cha,CAR,does that mean she's unhappy when she meows?,,,34
3309,Suppes/021006.cha,CAR,what did she do this morning when you held her in the kitchen?,,,34
3310,Suppes/021006.cha,CAR,she made a funny noise.,,,34
3311,Suppes/021006.cha,CAR,what was that called?,,,34
3312,Suppes/021006.cha,CHI,purring.,,,34
3313,Suppes/021006.cha,CAR,purring.,,,34
3314,Suppes/021006.cha,CAR,that was nice wasn't it?,,,34
3315,Suppes/021006.cha,CHI,that was nice purring.,1.0,,34
3316,Suppes/021006.cha,CAR,what does purring mean?,,,34
3317,Suppes/021006.cha,CHI,purring means put her down.,1.0,,34
3318,Suppes/021006.cha,CAR,purring means she's happy right?,,,34
3319,Suppes/021006.cha,CHI,yeah.,,,34
3320,Suppes/021006.cha,CAR,and meowing means she's sad.,,,34
3321,Suppes/021006.cha,CHI,yup.,,,34
3322,Suppes/021006.cha,CHI,that way she wants to get down.,1.0,,34
3323,Suppes/021006.cha,CAR,so what does she do when she wants to get down?,,,34
3324,Suppes/021006.cha,CHI,she wants to get down.,1.0,,34
3325,Suppes/021006.cha,CAR,what does she do then?,,,34
3326,Suppes/021006.cha,CHI,oh I'm going stupid that hair on there.,-1.0,other,34
3327,Suppes/021006.cha,CAR,that what?,,,34
3328,Suppes/021006.cha,CHI,that hair.,1.0,,34
3329,Suppes/021006.cha,CAR,do you have hair stuck to your finger?,,,34
3330,Suppes/021006.cha,CHI,yup.,,,34
3331,Suppes/021006.cha,CAR,that's a piece of fuzz.,,,34
3332,Suppes/021006.cha,CAR,from the carpet.,,,34
3333,Suppes/021006.cha,CHI,yup you.,-1.0,verb,34
3334,Suppes/021006.cha,CHI,let's play with the play dough now.,1.0,,34
3335,Suppes/021006.cha,CAR,oh it feels nice.,,,34
3336,Suppes/021006.cha,CHI,it feels nice.,1.0,,34
3337,Suppes/021006.cha,CHI,yup.,,,34
3338,Suppes/021006.cha,CHI,that's for big people too and for little girls.,1.0,,34
3339,Suppes/021006.cha,CAR,what is?,,,34
3340,Suppes/021006.cha,CHI,play dough is for big girls big people.,1.0,,34
3341,Suppes/021006.cha,CAR,it is?,,,34
3342,Suppes/021006.cha,CAR,it's fun to play with.,,,34
3343,Suppes/021006.cha,CAR,I'm going to make some pancakes.,,,34
3344,Suppes/021006.cha,CHI,yeah.,,,34
3345,Suppes/021006.cha,CAR,did we eat pancakes the other day?,,,34
3346,Suppes/021006.cha,CHI,yup with Maggie at the pancake house with Justin and me and Maggie and Justin and you.,1.0,,34
3347,Suppes/021006.cha,CAR,was that fun?,,,34
3348,Suppes/021006.cha,CAR,how many pancakes did you have?,,,34
3349,Suppes/021006.cha,CHI,big ones.,1.0,,34
3350,Suppes/021006.cha,CAR,did you have little ones too?,,,34
3351,Suppes/021006.cha,CHI,yup.,,,34
3352,Suppes/021006.cha,CAR,and what did Justin eat?,,,34
3353,Suppes/021006.cha,CHI,he eat he ate pancakes too.,1.0,,34
3354,Suppes/021006.cha,CAR,he did?,,,34
3355,Suppes/021006.cha,CAR,and what did Mommy eat?,,,34
3356,Suppes/021006.cha,CHI,she ate french fries.,1.0,,34
3357,Suppes/021006.cha,CAR,french fries?,,,34
3358,Suppes/021006.cha,CHI,and hamburger.,1.0,,34
3359,Suppes/021006.cha,CAR,and a hamburger.,,,34
3360,Suppes/021006.cha,CAR,did you help me eat my french fries?,,,34
3361,Suppes/021006.cha,CHI,yeah.,,,34
3362,Suppes/021006.cha,CHI,and I and I ate some of your french fries.,1.0,,34
3363,Suppes/021006.cha,CAR,did I eat some of your pancake?,,,34
3364,Suppes/021006.cha,CHI,yeah.,,,34
3365,Suppes/021006.cha,CAR,what did you put on top of your pancakes?,,,34
3366,Suppes/021006.cha,CHI,syrup.,,,34
3367,Suppes/021006.cha,CHI,oh and syrup.,1.0,,34
3368,Suppes/021006.cha,CAR,what do I make?,,,34
3369,Suppes/021006.cha,CAR,what am I making?,,,34
3370,Suppes/021006.cha,CHI,pancakes.,,,34
3371,Suppes/021006.cha,CAR,oh who are you going to feed them to?,,,34
3372,Suppes/021006.cha,CHI,a dolly.,1.0,,34
3373,Suppes/021006.cha,CHI,here.,,,34
3374,Suppes/021006.cha,CHI,here's a pancake.,1.0,,34
3375,Suppes/021006.cha,CHI,yum yum yum yum yum yum a yum.,0.0,,34
3376,Suppes/021006.cha,CHI,yummy.,,,34
3377,Suppes/021006.cha,CHI,yummy.,,,34
3378,Suppes/021006.cha,CHI,Mommy what are you doing?,1.0,,34
3379,Suppes/021006.cha,CAR,I'm looking for some pots to cook with.,,,34
3380,Suppes/021006.cha,CHI,oh.,,,34
3381,Suppes/021006.cha,CAR,and a rolling pin.,,,34
3382,Suppes/021006.cha,CHI,for the roll?,1.0,,34
3383,Suppes/021006.cha,CHI,for me?,1.0,,34
3384,Suppes/021006.cha,CHI,can I roll?,1.0,,34
3385,Suppes/021006.cha,CHI,can I roll Mommy?,1.0,,34
3386,Suppes/021006.cha,CAR,yeah.,,,34
3387,Suppes/021006.cha,CAR,to roll the dough with.,,,34
3388,Suppes/021006.cha,CHI,my dough?,1.0,,34
3389,Suppes/021006.cha,CAR,uhhuh.,,,34
3390,Suppes/021006.cha,CHI,a little pottie.,0.0,,34
3391,Suppes/021006.cha,CAR,a little pot.,,,34
3392,Suppes/021006.cha,CAR,now you can cook us supper okay?,,,34
3393,Suppes/021006.cha,CHI,okay.,,,34
3394,Suppes/021006.cha,CHI,other roll it on here.,-1.0,other,34
3395,Suppes/021006.cha,CAR,what are you doing?,,,34
3396,Suppes/021006.cha,CHI,I'm rolling my play dough.,1.0,,34
3397,Suppes/021006.cha,CAR,oh.,,,34
3398,Suppes/021006.cha,CHI,it's my.,-1.0,object,34
3399,Suppes/021006.cha,CHI,is this is this my little one?,1.0,,34
3400,Suppes/021006.cha,CAR,that's your rolling pin.,,,34
3401,Suppes/021006.cha,CHI,oh.,,,34
3402,Suppes/021006.cha,CHI,what do roll pins do?,1.0,,34
3403,Suppes/021006.cha,CAR,what do rolling pins do?,,,34
3404,Suppes/021006.cha,CHI,yeah.,,,34
3405,Suppes/021006.cha,CAR,they're use to roll out the dough when you're baking.,,,34
3406,Suppes/021006.cha,CAR,you roll it this way see?,,,34
3407,Suppes/021006.cha,CAR,this way.,,,34
3408,Suppes/021006.cha,CHI,let me do that.,1.0,,34
3409,Suppes/021006.cha,CHI,like that?,1.0,,34
3410,Suppes/021006.cha,CAR,ummhm.,,,34
3411,Suppes/021006.cha,CHI,now my now my dough is finished.,1.0,,34
3412,Suppes/021006.cha,CHI,look at this bread.,1.0,,34
3413,Suppes/021006.cha,CAR,is that bread?,,,34
3414,Suppes/021006.cha,CHI,yup.,,,34
3415,Suppes/021006.cha,CHI,for you.,1.0,,34
3416,Suppes/021006.cha,CAR,thank you.,,,34
3417,Suppes/021006.cha,CHI,this is not too little.,1.0,,34
3418,Suppes/021006.cha,CAR,is that a little pot?,,,34
3419,Suppes/021006.cha,CHI,yeah.,,,34
3420,Suppes/021006.cha,CAR,oh isn't it sweet.,,,34
3421,Suppes/021006.cha,CHI,let's make little peas in there.,1.0,,34
3422,Suppes/021006.cha,CHI,okay?,,,34
3423,Suppes/021006.cha,CHI,what's my do on play dough?,-1.0,other,34
3424,Suppes/021006.cha,CHI,do I have dough?,1.0,,34
3425,Suppes/021006.cha,CHI,do I have dough?,1.0,,34
3426,Suppes/021006.cha,CAR,do you have play dough?,,,34
3427,Suppes/021006.cha,CHI,dough?,,,34
3428,Suppes/021006.cha,CAR,that's called play dough.,,,34
3429,Suppes/021006.cha,CHI,do I have dough?,1.0,,34
3430,Suppes/021006.cha,CAR,do you have play dough?,,,34
3431,Suppes/021006.cha,CAR,yes you do.,,,34
3432,Suppes/021006.cha,CHI,no do I have dough?,1.0,,34
3433,Suppes/021006.cha,CAR,dough?,,,34
3434,Suppes/021006.cha,CAR,yes you have dough.,,,34
3435,Suppes/021006.cha,CAR,be careful not to put it on the on the rug okay?,,,34
3436,Suppes/021006.cha,CAR,let's keep it up here.,,,34
3437,Suppes/021006.cha,CAR,on this box top.,,,34
3438,Suppes/021006.cha,CHI,I'm going to cook.,1.0,,34
3439,Suppes/021006.cha,CHI,now I have.,-1.0,object,34
3440,Suppes/021006.cha,CAR,what are you cooking?,,,34
3441,Suppes/021006.cha,CHI,what?,,,34
3442,Suppes/021006.cha,CHI,oh look at this pot.,1.0,,34
3443,Suppes/021006.cha,CHI,I could put something in there.,1.0,,34
3444,Suppes/021006.cha,CHI,there.,,,34
3445,Suppes/021006.cha,CHI,there.,,,34
3446,Suppes/021006.cha,CHI,that was a big one.,1.0,,34
3447,Suppes/021006.cha,CAR,what are you putting in that pot?,,,34
3448,Suppes/021006.cha,CHI,peas.,,,34
3449,Suppes/021006.cha,CHI,bacon.,,,34
3450,Suppes/021006.cha,CHI,bacon.,,,34
3451,Suppes/021006.cha,CAR,bacon?,,,34
3452,Suppes/021006.cha,CAR,did you have bacon the other day at the pancake house?,,,34
3453,Suppes/021006.cha,CHI,yup.,,,34
3454,Suppes/021006.cha,CAR,what did you eat at the fair?,,,34
3455,Suppes/021006.cha,CAR,remember?,,,34
3456,Suppes/021006.cha,CHI,yeah.,,,34
3457,Suppes/021006.cha,CAR,what did you have to eat at the fair?,,,34
3458,Suppes/021006.cha,CHI,chicken.,,,34
3459,Suppes/021006.cha,CAR,oh was it a big turkey stick?,,,34
3460,Suppes/021006.cha,CAR,a turkey drumstick?,,,34
3461,Suppes/021006.cha,CHI,yup.,,,34
3462,Suppes/021006.cha,CAR,how did you eat it?,,,34
3463,Suppes/021006.cha,CHI,with your hands.,1.0,,34
3464,Suppes/021006.cha,CAR,with your hands.,,,34
3465,Suppes/021006.cha,CAR,what else did you eat at the fair?,,,34
3466,Suppes/021006.cha,CHI,a cake.,1.0,,34
3467,Suppes/021006.cha,CAR,cake?,,,34
3468,Suppes/021006.cha,CAR,was it good?,,,34
3469,Suppes/021006.cha,CHI,yup and a man eating fire.,-1.0,verb,34
3470,Suppes/021006.cha,CAR,was there a man eating fire at the fair?,,,34
3471,Suppes/021006.cha,CHI,yeah.,,,34
3472,Suppes/021006.cha,CAR,what did he do with the fire at the fair?,,,34
3473,Suppes/021006.cha,CHI,yeah.,,,34
3474,Suppes/021006.cha,CAR,what did he do with the fire?,,,34
3475,Suppes/021006.cha,CAR,where did he put it?,,,34
3476,Suppes/021006.cha,CHI,in his mouth.,1.0,,34
3477,Suppes/021006.cha,CAR,oh that would burn wouldn't it?,,,34
3478,Suppes/021006.cha,CHI,yup.,,,34
3479,Suppes/021006.cha,CAR,did you think he got burned?,,,34
3480,Suppes/021006.cha,CHI,yeah.,,,34
3481,Suppes/021006.cha,CAR,we don't eat fire do we?,,,34
3482,Suppes/021006.cha,CHI,no we eat just eat food.,1.0,,34
3483,Suppes/021006.cha,CAR,what else did you see at the fair?,,,34
3484,Suppes/021006.cha,CHI,a a funny lady with red hair and a funny lady with cream on her.,1.0,,34
3485,Suppes/021006.cha,CHI,she was and she was a witch.,1.0,,34
3486,Suppes/021006.cha,CAR,she was a witch?,,,34
3487,Suppes/021006.cha,CAR,she had white cream all over her hair.,,,34
3488,Suppes/021006.cha,CAR,or her face?,,,34
3489,Suppes/021006.cha,CHI,her face.,1.0,,34
3490,Suppes/021006.cha,CAR,her face.,,,34
3491,Suppes/021006.cha,CAR,was she ugly or pretty?,,,34
3492,Suppes/021006.cha,CHI,ugly.,,,34
3493,Suppes/021006.cha,CAR,ugly.,,,34
3494,Suppes/021006.cha,CAR,did she scare you?,,,34
3495,Suppes/021006.cha,CHI,yup.,,,34
3496,Suppes/021006.cha,CAR,what was she doing?,,,34
3497,Suppes/021006.cha,CHI,she was scaring me.,1.0,,34
3498,Suppes/021006.cha,CAR,oh.,,,34
3499,Suppes/021006.cha,CAR,did we see many people in costumes at the fair?,,,34
3500,Suppes/021006.cha,CHI,yup.,,,34
3501,Suppes/021006.cha,CAR,what were they wearing?,,,34
3502,Suppes/021006.cha,CAR,what kind of costumes?,,,34
3503,Suppes/021006.cha,CHI,blue.,,,34
3504,Suppes/021006.cha,CAR,were there was there a queen?,,,34
3505,Suppes/021006.cha,CHI,yeah.,,,34
3506,Suppes/021006.cha,CAR,where was the queen?,,,34
3507,Suppes/021006.cha,CAR,where was the queen?,,,34
3508,Suppes/021006.cha,CHI,on top of a high chair.,1.0,,34
3509,Suppes/021006.cha,CAR,on top of a chair.,,,34
3510,Suppes/021006.cha,CHI,and she was.,-1.0,object,34
3511,Suppes/021006.cha,CHI,how are you people down there?,1.0,,34
3512,Suppes/021006.cha,CAR,what was she saying?,,,34
3513,Suppes/021006.cha,CHI,she was.,-1.0,object,34
3514,Suppes/021006.cha,CHI,hello how are how are all you people down there?,1.0,,34
3515,Suppes/021006.cha,CHI,that what she sayed.,-1.0,tense_aspect,34
3516,Suppes/021006.cha,CAR,is that what she said?,,,34
3517,Suppes/021006.cha,CAR,did you see a puppet show there?,,,34
3518,Suppes/021006.cha,CAR,what happened at the puppet show?,,,34
3519,Suppes/021006.cha,CHI,she talked.,1.0,,34
3520,Suppes/021006.cha,CAR,who was at the puppet show?,,,34
3521,Suppes/021006.cha,CHI,puppets.,,,34
3522,Suppes/021006.cha,CAR,what were their names remember?,,,34
3523,Suppes/021006.cha,CAR,what were their names?,,,34
3524,Suppes/021006.cha,CHI,Mr Mr Punch.,1.0,,34
3525,Suppes/021006.cha,CAR,what did Mr Punch do?,,,34
3526,Suppes/021006.cha,CHI,he punched.,1.0,,34
3527,Suppes/021006.cha,CAR,did he punch down Judy?,,,34
3528,Suppes/021006.cha,CHI,yeah.,,,34
3529,Suppes/021006.cha,CAR,and what was he carrying in his arms remember?,,,34
3530,Suppes/021006.cha,CHI,yup.,,,34
3531,Suppes/021006.cha,CHI,a baby.,1.0,,34
3532,Suppes/021006.cha,CAR,what did he do to the baby?,,,34
3533,Suppes/021006.cha,CHI,he dropped him on his head and cried.,0.0,,34
3534,Suppes/021006.cha,CAR,oh who did he drop on his head?,,,34
3535,Suppes/021006.cha,CHI,a baby.,1.0,,34
3536,Suppes/021006.cha,CAR,oh did he drop him out of the window?,,,34
3537,Suppes/021006.cha,CHI,no.,,,34
3538,Suppes/021006.cha,CAR,what happened to Mr Punch?,,,34
3539,Suppes/021006.cha,CHI,punched.,,,34
3540,Suppes/021006.cha,CHI,the the alligator come out and bite his chin.,-1.0,tense_aspect,34
3541,Suppes/021006.cha,CAR,did the alligator come out?,,,34
3542,Suppes/021006.cha,CAR,what did the alligator wanna do to Mr Punch?,,,34
3543,Suppes/021006.cha,CHI,he ate it him all up.,1.0,,34
3544,Suppes/021006.cha,CAR,did that scare him?,,,34
3545,Suppes/021006.cha,CHI,yup.,,,34
3546,Suppes/021006.cha,CAR,did Mr Punch have a big nose or a little nose?,,,34
3547,Suppes/021006.cha,CHI,a big nose.,1.0,,34
3548,Suppes/021006.cha,CAR,was he ugly?,,,34
3549,Suppes/021006.cha,CHI,yeah.,,,34
3550,Suppes/021006.cha,CAR,he sure was.,,,34
3551,Suppes/021006.cha,CHI,yup.,,,34
3552,Suppes/021006.cha,CAR,what did the people do at the puppet show?,,,34
3553,Suppes/021006.cha,CHI,watched Mr Punch talk.,1.0,,34
3554,Suppes/021006.cha,CAR,did you clap sometime?,,,34
3555,Suppes/021006.cha,CAR,did you clap for Mr Punch?,,,34
3556,Suppes/021006.cha,CHI,yup.,,,34
3557,Suppes/021006.cha,CAR,who did we go to the fair with?,,,34
3558,Suppes/021006.cha,CHI,with Dennis.,1.0,,34
3559,Suppes/021006.cha,CAR,no that was Cinda remember?,,,34
3560,Suppes/021006.cha,CHI,oh it's upside down.,1.0,,34
3561,Suppes/021006.cha,CAR,what's upside down?,,,34
3562,Suppes/021006.cha,CHI,the the peas are.,1.0,,34
3563,Suppes/021006.cha,CAR,oh oh are you putting the pot upside down?,,,34
3564,Suppes/021006.cha,CAR,but the play dough is sticking isn't it?,,,34
3565,Suppes/021006.cha,CHI,yup.,,,34
3566,Suppes/021006.cha,CAR,so they're not falling out.,,,34
3567,Suppes/021006.cha,CHI,yup.,,,34
3568,Suppes/021006.cha,CHI,a stick.,0.0,,34
3569,Suppes/021006.cha,CAR,where is the play dough sticking?,,,34
3570,Suppes/021006.cha,CHI,in the pot.,1.0,,34
3571,Suppes/021006.cha,CHI,I made the play dough off.,-1.0,other,34
3572,Suppes/021006.cha,CAR,you are?,,,34
3573,Suppes/021006.cha,CHI,that's not good.,1.0,,34
3574,Suppes/021006.cha,CHI,that's awful.,1.0,,34
3575,Suppes/021006.cha,CAR,play dough's good for pretend food right?,,,34
3576,Suppes/021006.cha,CHI,yeah.,,,34
3577,Suppes/021006.cha,CAR,maybe the dolly can eat it.,,,34
3578,Suppes/021006.cha,CHI,yup because she likes it.,1.0,,34
3579,Suppes/021006.cha,CHI,right?,,,34
3580,Suppes/021006.cha,CAR,yeah she sure does.,,,34
3581,Suppes/021006.cha,CHI,yup we don't.,0.0,,34
3582,Suppes/021006.cha,CHI,nope nope nope nope.,1.0,,34
3583,Suppes/021006.cha,CHI,she ate it.,1.0,,34
3584,Suppes/021006.cha,CHI,all up.,1.0,,34
3585,Suppes/021006.cha,CHI,not for us.,0.0,,34
3586,Suppes/021006.cha,CAR,who ate it all up?,,,34
3587,Suppes/021006.cha,CHI,my dolly did.,1.0,,34
3588,Suppes/021006.cha,CHI,not for us.,0.0,,34
3589,Suppes/021006.cha,CAR,no.,,,34
3590,Suppes/021006.cha,CHI,did you got a big piece?,-1.0,tense_aspect,34
3591,Suppes/021006.cha,CAR,I just took a big chunk of play dough.,,,34
3592,Suppes/021006.cha,CHI,oh I got a big piece too.,1.0,,34
