,transcript_file,speaker_code,transcript_clean,is_grammatical,note
6209,Gelman/2004-Gender/26.cha,CAR,who is that?,,
6210,Gelman/2004-Gender/26.cha,CHI,a man.,1,
6211,Gelman/2004-Gender/26.cha,CAR,that looks like a boy.,,
6212,Gelman/2004-Gender/26.cha,CAR,who can catch frogs?,,
6213,Gelman/2004-Gender/26.cha,CAR,you caught a frog yesterday in the pool didn't you?,,
6214,Gelman/2004-Gender/26.cha,CHI,"um, um, Firstname did.",1,
6215,Gelman/2004-Gender/26.cha,CAR,Firstname did.,,
6216,Gelman/2004-Gender/26.cha,CAR,"looks like a girl could catch a frog though, couldn't she?",,
6217,Gelman/2004-Gender/26.cha,CAR,she's letting it go into the water.,,
6218,Gelman/2004-Gender/26.cha,CAR,who can do aerobics?,,
6219,Gelman/2004-Gender/26.cha,CAR,what is he doing?,,
6220,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6221,Gelman/2004-Gender/26.cha,CAR,it looks like he's doing exercises.,,
6222,Gelman/2004-Gender/26.cha,CAR,and there's music playing.,,
6223,Gelman/2004-Gender/26.cha,CAR,see the notes?,,
6224,Gelman/2004-Gender/26.cha,CAR,oh no!,,
6225,Gelman/2004-Gender/26.cha,CAR,the book fell apart.,,
6226,Gelman/2004-Gender/26.cha,CAR,who can be a ballet dancer?,,
6227,Gelman/2004-Gender/26.cha,CAR,what's she doing?,,
6228,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6229,Gelman/2004-Gender/26.cha,CAR,it looks like she's dancing.,,
6230,Gelman/2004-Gender/26.cha,CAR,who can play hopscotch?,,
6231,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6232,Gelman/2004-Gender/26.cha,CAR,he jumps one two three four five six seven eight.,,
6233,Gelman/2004-Gender/26.cha,CAR,it's a game that you play using chalk.,,
6234,Gelman/2004-Gender/26.cha,CAR,and you write on the sidewalk.,,
6235,Gelman/2004-Gender/26.cha,CAR,do you write on the sidewalk?,,
6236,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6237,Gelman/2004-Gender/26.cha,CAR,who can drive a truck?,,
6238,Gelman/2004-Gender/26.cha,CAR,who's that driving the truck?,,
6239,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6240,Gelman/2004-Gender/26.cha,CAR,does that look like a boy or a girl?,,
6241,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6242,Gelman/2004-Gender/26.cha,CAR,yes you do.,,
6243,Gelman/2004-Gender/26.cha,CAR,it looks like a girl.,,
6244,Gelman/2004-Gender/26.cha,CAR,who can do dusting?,,
6245,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6246,Gelman/2004-Gender/26.cha,CAR,do you ever dust?,,
6247,Gelman/2004-Gender/26.cha,CAR,you don't ever take a towel and and dust?,,
6248,Gelman/2004-Gender/26.cha,CAR,no?,,
6249,Gelman/2004-Gender/26.cha,CAR,does Firstname?,,
6250,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6251,Gelman/2004-Gender/26.cha,CAR,who can be a firefighter?,,
6252,Gelman/2004-Gender/26.cha,CAR,firefighter.,,
6253,Gelman/2004-Gender/26.cha,CAR,what's that?,,
6254,Gelman/2004-Gender/26.cha,CHI,that's a firetruck.,1,
6255,Gelman/2004-Gender/26.cha,CAR,and what's this sposta be?,,
6256,Gelman/2004-Gender/26.cha,CHI,fire.,,
6257,Gelman/2004-Gender/26.cha,CAR,fire.,,
6258,Gelman/2004-Gender/26.cha,CAR,and what's he doing?,,
6259,Gelman/2004-Gender/26.cha,CHI,putting the fire out.,1,
6260,Gelman/2004-Gender/26.cha,CAR,with what?,,
6261,Gelman/2004-Gender/26.cha,CAR,what's this?,,
6262,Gelman/2004-Gender/26.cha,CHI,with water.,1,
6263,Gelman/2004-Gender/26.cha,CAR,"yes, water will put the fire out.",,
6264,Gelman/2004-Gender/26.cha,CAR,who can paint a house?,,
6265,Gelman/2004-Gender/26.cha,CHI,girl.,,
6266,Gelman/2004-Gender/26.cha,CAR,girl.,,
6267,Gelman/2004-Gender/26.cha,CAR,"see, this is her room, and this is a door.",,
6268,Gelman/2004-Gender/26.cha,CHI,this is a door?,1,clarification
6269,Gelman/2004-Gender/26.cha,CAR,"well, it looked like a door.",,
6270,Gelman/2004-Gender/26.cha,CAR,here's the door.,,
6271,Gelman/2004-Gender/26.cha,CAR,I don't know what that is.,,
6272,Gelman/2004-Gender/26.cha,CAR,she's.,,
6273,Gelman/2004-Gender/26.cha,CHI,that's the roof.,1,pointing
6274,Gelman/2004-Gender/26.cha,CAR,"oh, I see.",,
6275,Gelman/2004-Gender/26.cha,CAR,she's putting.,,
6276,Gelman/2004-Gender/26.cha,CHI,that's.,,
6277,Gelman/2004-Gender/26.cha,CAR,"what's this, she's doing?",,
6278,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6279,Gelman/2004-Gender/26.cha,CAR,it's paint.,,
6280,Gelman/2004-Gender/26.cha,CAR,she's sposta be putting red paint on it.,,
6281,Gelman/2004-Gender/26.cha,CAR,see?,,
6282,Gelman/2004-Gender/26.cha,CAR,it says paint bucket?,,
6283,Gelman/2004-Gender/26.cha,CAR,with red paint.,,
6284,Gelman/2004-Gender/26.cha,CHI,hey mom?,1,
6285,Gelman/2004-Gender/26.cha,CHI,this is where all the snow.,-1,maybe interrupted
6286,Gelman/2004-Gender/26.cha,CAR,oh.,,
6287,Gelman/2004-Gender/26.cha,CAR,what's this?,,
6288,Gelman/2004-Gender/26.cha,CHI,I don't know.,1,
6289,Gelman/2004-Gender/26.cha,CAR,"I think it's window curtains, but I'm not sure.",,
6290,Gelman/2004-Gender/26.cha,CAR,who can pick flowers?,,
6291,Gelman/2004-Gender/26.cha,CHI,a boy.,1,
6292,Gelman/2004-Gender/26.cha,CAR,yeah.,,
6293,Gelman/2004-Gender/26.cha,CAR,what's he picking?,,
6294,Gelman/2004-Gender/26.cha,CAR,what color?,,
6295,Gelman/2004-Gender/26.cha,CHI,"um, purple.",1,
6296,Gelman/2004-Gender/26.cha,CAR,purple.,,
6297,Gelman/2004-Gender/26.cha,CAR,who can be a sailor?,,
6298,Gelman/2004-Gender/26.cha,CHI,"uh, a man.",1,
6299,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6300,Gelman/2004-Gender/26.cha,CAR,"do you know what a sailor, what he drives?",,
6301,Gelman/2004-Gender/26.cha,CAR,what?,,
6302,Gelman/2004-Gender/26.cha,CHI,"um, I don't know.",1,
6303,Gelman/2004-Gender/26.cha,CAR,boat.,,
6304,Gelman/2004-Gender/26.cha,CHI,a boat.,1,repetition
6305,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6306,Gelman/2004-Gender/26.cha,CAR,see this?,,
6307,Gelman/2004-Gender/26.cha,CAR,"remember on the Muppet Treasure Island, there's that wheel, and that's what they use to to steer the boat.",,
6308,Gelman/2004-Gender/26.cha,CAR,who can play with toy trucks?,,
6309,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6310,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6311,Gelman/2004-Gender/26.cha,CAR,can a boy play with toy trucks?,,
6312,Gelman/2004-Gender/26.cha,CAR,yeah.,,
6313,Gelman/2004-Gender/26.cha,CAR,so can girls.,,
6314,Gelman/2004-Gender/26.cha,CAR,who can deliver the newspaper?,,
6315,Gelman/2004-Gender/26.cha,CHI,a boy.,1,
6316,Gelman/2004-Gender/26.cha,CAR,who who do we know that did that?,,
6317,Gelman/2004-Gender/26.cha,CHI,Firstname.,,
6318,Gelman/2004-Gender/26.cha,CAR,that's right.,,
6319,Gelman/2004-Gender/26.cha,CAR,who can be a cheerleader?,,
6320,Gelman/2004-Gender/26.cha,CHI,"um, a girl.",1,
6321,Gelman/2004-Gender/26.cha,CAR,girl.,,
6322,Gelman/2004-Gender/26.cha,CAR,remember those?,,
6323,Gelman/2004-Gender/26.cha,CAR,we had those at the store.,,
6324,Gelman/2004-Gender/26.cha,CAR,you and Firstname would play with them.,,
6325,Gelman/2004-Gender/26.cha,CAR,you'd go up and down and make noise.,,
6326,Gelman/2004-Gender/26.cha,CAR,they're blue and yellow.,,
6327,Gelman/2004-Gender/26.cha,CAR,Firstname always plays with them.,,
6328,Gelman/2004-Gender/26.cha,CAR,that's what.,,
6329,Gelman/2004-Gender/26.cha,CHI,pompom.,,
6330,Gelman/2004-Gender/26.cha,CAR,"no, but that's what she got in her hand.",,
6331,Gelman/2004-Gender/26.cha,CAR,that's what cheerleaders do.,,
6332,Gelman/2004-Gender/26.cha,CAR,who can feed a baby?,,
6333,Gelman/2004-Gender/26.cha,CHI,a daddy.,1,
6334,Gelman/2004-Gender/26.cha,CAR,a daddy.,,
6335,Gelman/2004-Gender/26.cha,CAR,did your daddy feed your baby brother?,,
6336,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6337,Gelman/2004-Gender/26.cha,CAR,did Firstnmae?,,
6338,Gelman/2004-Gender/26.cha,CAR,can mommies?,,
6339,Gelman/2004-Gender/26.cha,CAR,yeah?,,
6340,Gelman/2004-Gender/26.cha,CAR,you remember dad feeding the baby.,,
6341,Gelman/2004-Gender/26.cha,CAR,who can help bake cookies?,,
6342,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6343,Gelman/2004-Gender/26.cha,CAR,yes.,,
6344,Gelman/2004-Gender/26.cha,CAR,who can play football?,,
6345,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6346,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6347,Gelman/2004-Gender/26.cha,CAR,who can be a race car driver?,,
6348,Gelman/2004-Gender/26.cha,CHI,"um, um a dad.",1,
6349,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6350,Gelman/2004-Gender/26.cha,CAR,who can knit a sweater?,,
6351,Gelman/2004-Gender/26.cha,CHI,a dad.,1,
6352,Gelman/2004-Gender/26.cha,CAR,yup.,,
6353,Gelman/2004-Gender/26.cha,CAR,who can do sewing?,,
6354,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6355,Gelman/2004-Gender/26.cha,CAR,yeah.,,
6356,Gelman/2004-Gender/26.cha,CAR,what's she going to do?,,
6357,Gelman/2004-Gender/26.cha,CHI,she's going to sew this.,1,
6358,Gelman/2004-Gender/26.cha,CAR,it looks like she needs to put his arm back on that teddy bear.,,
6359,Gelman/2004-Gender/26.cha,CHI,someone broke it.,1,
6360,Gelman/2004-Gender/26.cha,CAR,yeah.,,
6361,Gelman/2004-Gender/26.cha,CAR,who can be a seamstress?,,
6362,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6363,Gelman/2004-Gender/26.cha,CAR,mhm.,,
6364,Gelman/2004-Gender/26.cha,CAR,"look, she's going to make something.",,
6365,Gelman/2004-Gender/26.cha,CAR,who can play with dolls?,,
6366,Gelman/2004-Gender/26.cha,CHI,a boy.,1,
6367,Gelman/2004-Gender/26.cha,CAR,who can fix a bike?,,
6368,Gelman/2004-Gender/26.cha,CHI,a dad.,1,
6369,Gelman/2004-Gender/26.cha,CAR,yup.,,
6370,Gelman/2004-Gender/26.cha,CAR,who can chop wood?,,
6371,Gelman/2004-Gender/26.cha,CHI,a girl.,1,
6372,Gelman/2004-Gender/26.cha,CAR,a girl.,,
6373,Gelman/2004-Gender/26.cha,CAR,what's that?,,
6374,Gelman/2004-Gender/26.cha,CHI,it's an axe.,1,
6375,Gelman/2004-Gender/26.cha,CAR,the end.,,
6376,Gelman/2004-Gender/26.cha,CAR,now she said that you can knock on the window when we got to the end of the book.,,
6377,Thomas/020924.cha,CAR,there's Stephen.,,
6378,Thomas/020924.cha,CAR,look.,,
6379,Thomas/020924.cha,CAR,getting into his car.,,
6380,Thomas/020924.cha,CHI,in his van.,1,correction?
6381,Thomas/020924.cha,CAR,perhaps he has been putting some parcels in his van because he does that doesn't he?,,
6382,Thomas/020924.cha,CAR,lots of big lorrys drop parcels off at Stephen's house and then he loads them into his car and delivers them to other people.,,
6383,Thomas/020924.cha,CAR,Sue's at home today.,,
6384,Thomas/020924.cha,CAR,look.,,
6385,Thomas/020924.cha,CHI,hm.,,
6386,Thomas/020924.cha,CAR,she has opened her curtains downstairs and her car's there.,,
6387,Thomas/020924.cha,CAR,oh mind you she's home most afternoons.,,
6388,Thomas/020924.cha,CAR,I'm forgetting it's.,,
6389,Thomas/020924.cha,CAR,she has perhaps been to work this morning and she's home now.,,
6390,Thomas/020924.cha,CHI,my snake.,0,pointing
6391,Thomas/020924.cha,CAR,you're a snake.,,
6392,Thomas/020924.cha,CHI,um.,,
6393,Thomas/020924.cha,CHI,a snake lying on a bed.,1,pointing
6394,Thomas/020924.cha,CHI,I lying on.,-1,
6395,Thomas/020924.cha,CHI,oh.,,
6396,Thomas/020924.cha,CAR,what's this?,,
6397,Thomas/020924.cha,CHI,Thomas The Tank Engine story.,1,title
6398,Thomas/020924.cha,CAR,Thomas The Tank Engine story.,,
6399,Thomas/020924.cha,CAR,"well this isn't really a Thomas The Tank Engine story, Thomas.",,
6400,Thomas/020924.cha,CAR,this is more a learning book.,,
6401,Thomas/020924.cha,CAR,it says.,,
6402,Thomas/020924.cha,CAR,learn with Thomas.,,
6403,Thomas/020924.cha,CAR,and it's all about colors and shapes and animals and things like that.,,
6404,Thomas/020924.cha,CHI,trains.,,
6405,Thomas/020924.cha,CAR,and.,,
6406,Thomas/020924.cha,CAR,well of course.,,
6407,Thomas/020924.cha,CAR,yes.,,
6408,Thomas/020924.cha,CAR,trains.,,
6409,Thomas/020924.cha,CAR,absolutely.,,
6410,Thomas/020924.cha,CHI,and I want lots of ones.,-1,
6411,Thomas/020924.cha,CHI,and lots and lots of trains.,1,
6412,Thomas/020924.cha,CAR,yes.,,
6413,Thomas/020924.cha,CHI,just two.,0,completion?
6414,Thomas/020924.cha,CAR,just two.,,
6415,Thomas/020924.cha,CHI,two.,,
6416,Thomas/020924.cha,CAR,yes.,,
6417,Thomas/020924.cha,CAR,"sit on the chair please, darling.",,
6418,Thomas/020924.cha,CAR,you're going to fall off the table.,,
6419,Thomas/020924.cha,CHI,I want lots of engines.,1,
6420,Thomas/020924.cha,CAR,look.,,
6421,Thomas/020924.cha,CAR,what's this?,,
6422,Thomas/020924.cha,CHI,no no.,1,
6423,Thomas/020924.cha,CHI,what's this?,1,
6424,Thomas/020924.cha,CAR,well that's Terence the Tractor isn't he?,,
6425,Thomas/020924.cha,CHI,yes.,,
6426,Thomas/020924.cha,CAR,Terence the Tractor.,,
6427,Thomas/020924.cha,CAR,it's a farm machine.,,
6428,Thomas/020924.cha,CAR,and on a farm we have a scarecrow.,,
6429,Thomas/020924.cha,CAR,do you remember the song Julian taught you?,,
6430,Thomas/020924.cha,CAR,that wasn't the proper words actually.,,
6431,Thomas/020924.cha,CAR,it.,,
6432,Thomas/020924.cha,CAR,lots of words in on here.,,
6433,Thomas/020924.cha,CAR,look.,,
6434,Thomas/020924.cha,CAR,so there's a scarecrow.,,
6435,Thomas/020924.cha,CAR,he's made with a pole.,,
6436,Thomas/020924.cha,CAR,look.,,
6437,Thomas/020924.cha,CAR,he has probably got straw stuffed in his coat to put make his arms.,,
6438,Thomas/020924.cha,CAR,and perhaps a pumpkin for a head.,,
6439,Thomas/020924.cha,CAR,and lots of straw coming down his.,,
6440,Thomas/020924.cha,CHI,Pur Purdie.,0,
6441,Thomas/020924.cha,CAR,pardon.,,
6442,Thomas/020924.cha,CHI,Pur Purdie.,0,
6443,Thomas/020924.cha,CAR,Pur Purdie.,,
6444,Thomas/020924.cha,CAR,where?,,
6445,Thomas/020924.cha,CHI,Pur Toby.,0,
6446,Thomas/020924.cha,CAR,oh Toby.,,
6447,Thomas/020924.cha,CAR,I thought you said Purdie.,,
6448,Thomas/020924.cha,CAR,ah.,,
6449,Thomas/020924.cha,CHI,got got two engines.,-1,208 for me
6450,Thomas/020924.cha,CAR,shall we have a look then at this book?,,
6451,Thomas/020924.cha,CHI,oh there's a lot of engines on.,0,
6452,Thomas/020924.cha,CAR,why don't you sit on your chair?,,
6453,Thomas/020924.cha,CAR,"we'll put the book on the table, Thomas.",,
6454,Thomas/020924.cha,CAR,because you're going to fall.,,
6455,Thomas/020924.cha,CAR,come on.,,
6456,Thomas/020924.cha,CAR,pull your chair up next to Mummy and then we can look together.,,
6457,Thomas/020924.cha,CAR,that's a good boy.,,
6458,Thomas/020924.cha,CAR,what a lot of engines.,,
6459,Thomas/020924.cha,CAR,it says.,,
6460,Thomas/020924.cha,CAR,can you name the engines?,,
6461,Thomas/020924.cha,CHI,Gordon.,,
6462,Thomas/020924.cha,CAR,Gordon.,,
6463,Thomas/020924.cha,CAR,yes.,,
6464,Thomas/020924.cha,CHI,uh what's this?,1,
6465,Thomas/020924.cha,CAR,number nine is Donald.,,
6466,Thomas/020924.cha,CAR,oh now Donald and Douglas we've come across those in the story over Christmas haven't we?,,
6467,Thomas/020924.cha,CHI,Donald.,,
6468,Thomas/020924.cha,CHI,and um Henry.,1,
6469,Thomas/020924.cha,CAR,Henry.,,
6470,Thomas/020924.cha,CHI,James.,,
6471,Thomas/020924.cha,CHI,James.,,
6472,Thomas/020924.cha,CAR,James.,,
6473,Thomas/020924.cha,CHI,what's this?,1,
6474,Thomas/020924.cha,CAR,number two.,,
6475,Thomas/020924.cha,CAR,number two is Edward.,,
6476,Thomas/020924.cha,CHI,yes.,,
6477,Thomas/020924.cha,CHI,what's this?,1,
6478,Thomas/020924.cha,CHI,Percy.,,
6479,Thomas/020924.cha,CAR,number six is Percy.,,
6480,Thomas/020924.cha,CHI,what's this?,1,
6481,Thomas/020924.cha,CAR,Douglas and Donald.,,
6482,Thomas/020924.cha,CAR,now have you noticed something about Douglas and Donald?,,
6483,Thomas/020924.cha,CHI,yes.,,
6484,Thomas/020924.cha,CAR,they're both identical.,,
6485,Thomas/020924.cha,CAR,they're twins aren't they?,,
6486,Thomas/020924.cha,CAR,they look to me as if they're carrying coal.,,
6487,Thomas/020924.cha,CHI,twins.,,
6488,Thomas/020924.cha,CHI,yes.,,
6489,Thomas/020924.cha,CAR,well Donald and Douglas look at sort of greyie black color but James is nice and bright.,,
6490,Thomas/020924.cha,CAR,he's red isn't he?,,
6491,Thomas/020924.cha,CHI,lots of coal.,0,pointing
6492,Thomas/020924.cha,CHI,lots of coal.,0,
6493,Thomas/020924.cha,CHI,lots of coal.,0,
6494,Thomas/020924.cha,CHI,lots of coal.,0,
6495,Thomas/020924.cha,CAR,lots of coal.,,
6496,Thomas/020924.cha,CAR,yes.,,
6497,Thomas/020924.cha,CAR,in fact though thinking about it.,,
6498,Thomas/020924.cha,CAR,yes.,,
6499,Thomas/020924.cha,CAR,quite a few of them have coal.,,
6500,Thomas/020924.cha,CAR,because it looks like this one Duck Duck has a little bit of coal.,,
6501,Thomas/020924.cha,CAR,Gordon has quite a lot of coal.,,
6502,Thomas/020924.cha,CAR,and Edward hasn't got quite as much as Gordon but a little bit more than Duck.,,
6503,Thomas/020924.cha,CAR,oh and James is carrying coal.,,
6504,Thomas/020924.cha,CHI,lots.,,
6505,Thomas/020924.cha,CAR,lots of coal.,,
6506,Thomas/020924.cha,CAR,and Thomas.,,
6507,Thomas/020924.cha,CAR,look.,,
6508,Thomas/020924.cha,CAR,Thomas has a tiny bit of coal doesn't he?,,
6509,Thomas/020924.cha,CHI,yes.,,
6510,Thomas/020924.cha,CAR,and Percy has a a small amount of coal.,,
6511,Thomas/020924.cha,CHI,Edward got coal.,1,
6512,Thomas/020924.cha,CAR,and so does Henry.,,
6513,Thomas/020924.cha,CAR,but Donald and Douglas look to me as if they carry a lot of coal.,,
6514,Thomas/020924.cha,CHI,lot.,,
6515,Thomas/020924.cha,CAR,a lot of coal.,,
6516,Thomas/020924.cha,CHI,lots of coal.,1,repetition
6517,Thomas/020924.cha,CAR,can you see all the numbers on them?,,
6518,Thomas/020924.cha,CAR,let's count.,,
6519,Thomas/020924.cha,CAR,number one is.,,
6520,Thomas/020924.cha,CHI,Thomas.,,
6521,Thomas/020924.cha,CAR,number two is.,,
6522,Thomas/020924.cha,CHI,Bertie.,,
6523,Thomas/020924.cha,CAR,no.,,
6524,Thomas/020924.cha,CAR,Edward.,,
6525,Thomas/020924.cha,CHI,Edward.,,
6526,Thomas/020924.cha,CAR,number three.,,
6527,Thomas/020924.cha,CAR,I can't see number three.,,
6528,Thomas/020924.cha,CAR,number four is.,,
6529,Thomas/020924.cha,CHI,Gordon.,,
6530,Thomas/020924.cha,CAR,Gordon.,,
6531,Thomas/020924.cha,CAR,number five.,,
6532,Thomas/020924.cha,CAR,oh sorry.,,
6533,Thomas/020924.cha,CAR,is Henry number three?,,
6534,Thomas/020924.cha,CAR,sorry.,,
6535,Thomas/020924.cha,CAR,Henry's number three.,,
6536,Thomas/020924.cha,CHI,yes.,,
6537,Thomas/020924.cha,CAR,and James is number five.,,
6538,Thomas/020924.cha,CAR,where's number six?,,
6539,Thomas/020924.cha,CHI,there's number six.,1,
6540,Thomas/020924.cha,CAR,this is number six.,,
6541,Thomas/020924.cha,CHI,it is Per.,1,
6542,Thomas/020924.cha,CAR,it's Percy.,,
6543,Thomas/020924.cha,CHI,yes.,,
6544,Thomas/020924.cha,CAR,and number seven is.,,
6545,Thomas/020924.cha,CHI,Bertie.,,
6546,Thomas/020924.cha,CAR,no.,,
6547,Thomas/020924.cha,CAR,not Bertie the bus.,,
6548,Thomas/020924.cha,CAR,who's that?,,
6549,Thomas/020924.cha,CAR,you told me on the other page.,,
6550,Thomas/020924.cha,CHI,Bertie.,,
6551,Thomas/020924.cha,CAR,no.,,
6552,Thomas/020924.cha,CAR,it's not Bertie.,,
6553,Thomas/020924.cha,CAR,you told me on the other page.,,
6554,Thomas/020924.cha,CHI,Bertie.,,
6555,Thomas/020924.cha,CAR,oh it's dirty.,,
6556,Thomas/020924.cha,CHI,Bertie.,,
6557,Thomas/020924.cha,CAR,Bertie.,,
6558,Thomas/020924.cha,CAR,no.,,
6559,Thomas/020924.cha,CAR,it's not Bertie the bus.,,
6560,Thomas/020924.cha,CHI,it's Bertie.,1,
6561,Thomas/020924.cha,CAR,you told me it was Toby.,,
6562,Thomas/020924.cha,CHI,it's Toby.,1,
6563,Thomas/020924.cha,CAR,it's Toby isn't it?,,
6564,Thomas/020924.cha,CAR,number eight.,,
6565,Thomas/020924.cha,CAR,the last one is.,,
6566,Thomas/020924.cha,CHI,Douglas.,,
6567,Thomas/020924.cha,CAR,Douglas.,,
6568,Thomas/020924.cha,CAR,no.,,
6569,Thomas/020924.cha,CAR,it's it's.,,
6570,Thomas/020924.cha,CAR,oh you're quite right.,,
6571,Thomas/020924.cha,CAR,well it isn't actually the last one.,,
6572,Thomas/020924.cha,CAR,number eight is Duck.,,
6573,Thomas/020924.cha,CHI,Duck.,,
6574,Thomas/020924.cha,CAR,do you remember that story we read a little while a go?,,
6575,Thomas/020924.cha,CAR,the one that featured Douglas and Tom and Donald.,,
6576,Thomas/020924.cha,CAR,it was about Thomas The Tank Engine going to pick up the Christmas tree for the Greendale Christmas.,,
6577,Thomas/020924.cha,CAR,oh I was going to say the Greendale Christmas party but that's Postman Pat isn't it?,,
6578,Thomas/020924.cha,CHI,yes.,,
6579,Thomas/020924.cha,CAR,for the station Christmas party and he got stuck in the snow.,,
6580,Thomas/020924.cha,CHI,hm.,,
6581,Thomas/020924.cha,CAR,and while Thomas The Tank Engine was going off to pick up the Christmas tree the fat controller said Duck can stay behind and pull Annie and Clarabel.,,
6582,Thomas/020924.cha,CAR,so Duck featured in that story.,,
6583,Thomas/020924.cha,CHI,hm.,,
6584,Thomas/020924.cha,CAR,and when Thomas got stuck in the snow who came to pull him out?,,
6585,Thomas/020924.cha,CAR,the twins.,,
6586,Thomas/020924.cha,CHI,big man.,-1,"pointing, no det"
6587,Thomas/020924.cha,CHI,big wagon.,-1,pointing
6588,Thomas/020924.cha,CAR,big wagons.,,
6589,Thomas/020924.cha,CAR,Douglas and Donald.,,
6590,Thomas/020924.cha,CAR,so number eight is Duck.,,
6591,Thomas/020924.cha,CAR,number nine is Donald and number ten is Douglas.,,
6592,Thomas/020924.cha,CAR,so we've got ten engines.,,
6593,Thomas/020924.cha,CAR,one two three four five six seven eight nine ten.,,
6594,Thomas/020924.cha,CHI,lots of engines.,0,pointing
6595,Thomas/020924.cha,CAR,lots of engines.,,
6596,Thomas/020924.cha,CAR,how many blue ones are there?,,
6597,Thomas/020924.cha,CHI,I not know.,-1,
6598,Thomas/020924.cha,CAR,one.,,
6599,Thomas/020924.cha,CHI,two three.,0,completion
6600,Thomas/020924.cha,CHI,lots of blue.,0,pointing
6601,Thomas/020924.cha,CAR,three blue engines.,,
6602,Thomas/020924.cha,CAR,how many green engines are there?,,
6603,Thomas/020924.cha,CHI,blue green.,0,pointing
6604,Thomas/020924.cha,CHI,green.,,
6605,Thomas/020924.cha,CAR,green and green.,,
6606,Thomas/020924.cha,CAR,that's three greens.,,
