,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
17179,Thomas/020702.cha,CHI,Pippin chip pan on.,-1.0,verb,31
17180,Thomas/020702.cha,CHI,Pip Pippin.,0.0,,31
17181,Thomas/020702.cha,CHI,a Pippin house.,0.0,,31
17182,Thomas/020702.cha,CAR,Pippin's house.,,,31
17183,Thomas/020702.cha,CAR,do you think Aunty Mabel's having any fireworks?,,,31
17184,Thomas/020702.cha,CAR,do you think she is?,,,31
17185,Thomas/020702.cha,CAR,the trouble is Pippin's a dog and Pippin.,,,31
17186,Thomas/020702.cha,CHI,no.,,,31
17187,Thomas/020702.cha,CHI,not have the firework.,-1.0,"subject, auxiliary",31
17188,Thomas/020702.cha,CAR,"you've got to keep animals on bonfire night, Thomas.",,,31
17189,Thomas/020702.cha,CAR,it's very frightening for them isn't it?,,,31
17190,Thomas/020702.cha,CHI,oh.,,,31
17191,EllisWeismer/TD/30pc/11057.cha,CHI,mommy want a sticker?,-1.0,"auxiliary, subject",30
17192,EllisWeismer/TD/30pc/11057.cha,CAR,sure.,,,30
17193,EllisWeismer/TD/30pc/11057.cha,CHI,whoops.,,,30
17194,EllisWeismer/TD/30pc/11057.cha,CHI,you got one.,1.0,,30
17195,EllisWeismer/TD/30pc/11057.cha,CHI,you got one.,1.0,,30
17196,EllisWeismer/TD/30pc/11057.cha,CHI,hey.,,,30
17197,EllisWeismer/TD/30pc/11057.cha,CAR,should we play with this?,,,30
17198,EllisWeismer/TD/30pc/11057.cha,CHI,bye.,,,30
17199,EllisWeismer/TD/30pc/11057.cha,CAR,look these are people just like yours.,,,30
17200,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17201,EllisWeismer/TD/30pc/11057.cha,CHI,this looks like mine.,1.0,,30
17202,EllisWeismer/TD/30pc/11057.cha,CHI,my grandma and grandpa's.,1.0,"subject, verb",30
17203,EllisWeismer/TD/30pc/11057.cha,CAR,like the one at grandma and grandpa's house?,,,30
17204,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17205,EllisWeismer/TD/30pc/11057.cha,CHI,chicken goes in there.,-1.0,determiner,30
17206,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17207,EllisWeismer/TD/30pc/11057.cha,CHI,the chicken is not going in there.,1.0,,30
17208,EllisWeismer/TD/30pc/11057.cha,CAR,do you think the chicken goes up here?,,,30
17209,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17210,EllisWeismer/TD/30pc/11057.cha,CHI,sheeps go in there.,-1.0,determiner,30
17211,EllisWeismer/TD/30pc/11057.cha,CHI,oh and these these wanna go in there.,1.0,,30
17212,EllisWeismer/TD/30pc/11057.cha,CAR,do you think the horse goes in there?,,,30
17213,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17214,EllisWeismer/TD/30pc/11057.cha,CAR,there's a little horse too.,,,30
17215,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17216,EllisWeismer/TD/30pc/11057.cha,CHI,he go with the mom.,-1.0,tense_aspect,30
17217,EllisWeismer/TD/30pc/11057.cha,CHI,pig.,,,30
17218,EllisWeismer/TD/30pc/11057.cha,CHI,where the pig go?,-1.0,auxiliary,30
17219,EllisWeismer/TD/30pc/11057.cha,CAR,I don't know.,,,30
17220,EllisWeismer/TD/30pc/11057.cha,CHI,went in here?,-1.0,subject,30
17221,EllisWeismer/TD/30pc/11057.cha,CAR,really.,,,30
17222,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17223,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17224,EllisWeismer/TD/30pc/11057.cha,CHI,can you shut this?,1.0,,30
17225,EllisWeismer/TD/30pc/11057.cha,CHI,can you tush can you shut that pig?,-1.0,other,30
17226,EllisWeismer/TD/30pc/11057.cha,CAR,mhm.,,,30
17227,EllisWeismer/TD/30pc/11057.cha,CAR,like that?,,,30
17228,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17229,EllisWeismer/TD/30pc/11057.cha,CHI,where the sheep go?,-1.0,auxiliary,30
17230,EllisWeismer/TD/30pc/11057.cha,CHI,oh.,,,30
17231,EllisWeismer/TD/30pc/11057.cha,CHI,where's is the mom sheep?,0.0,,30
17232,EllisWeismer/TD/30pc/11057.cha,CAR,is over there.,,,30
17233,EllisWeismer/TD/30pc/11057.cha,CAR,here's another one.,,,30
17234,EllisWeismer/TD/30pc/11057.cha,CHI,that one goes in here with the girl.,1.0,,30
17235,EllisWeismer/TD/30pc/11057.cha,CHI,oh.,,,30
17236,EllisWeismer/TD/30pc/11057.cha,CHI,those sheep don't want to stand up.,1.0,,30
17237,EllisWeismer/TD/30pc/11057.cha,CHI,do she?,-1.0,sv_agreement,30
17238,EllisWeismer/TD/30pc/11057.cha,CHI,sheep.,,,30
17239,EllisWeismer/TD/30pc/11057.cha,CAR,what is this?,,,30
17240,EllisWeismer/TD/30pc/11057.cha,CHI,um.,,,30
17241,EllisWeismer/TD/30pc/11057.cha,CAR,I think that's hay for the horses to eat.,,,30
17242,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17243,EllisWeismer/TD/30pc/11057.cha,CAR,think I think it sticks right on there.,,,30
17244,EllisWeismer/TD/30pc/11057.cha,CHI,no it's.,-1.0,object,30
17245,EllisWeismer/TD/30pc/11057.cha,CAR,no?,,,30
17246,EllisWeismer/TD/30pc/11057.cha,CHI,it's for this thing.,1.0,,30
17247,EllisWeismer/TD/30pc/11057.cha,CAR,oh okay.,,,30
17248,EllisWeismer/TD/30pc/11057.cha,CHI,the pumpkin don't want to stand.,-1.0,sv_agreement,30
17249,EllisWeismer/TD/30pc/11057.cha,CHI,oh no.,1.0,,30
17250,EllisWeismer/TD/30pc/11057.cha,CHI,where the cow?,-1.0,auxiliary,30
17251,EllisWeismer/TD/30pc/11057.cha,CAR,right here.,,,30
17252,EllisWeismer/TD/30pc/11057.cha,CHI,that one.,1.0,,30
17253,EllisWeismer/TD/30pc/11057.cha,CHI,the cow's don't go go in there.,0.0,,30
17254,EllisWeismer/TD/30pc/11057.cha,CHI,where should this go?,1.0,,30
17255,EllisWeismer/TD/30pc/11057.cha,CHI,right in here?,1.0,,30
17256,EllisWeismer/TD/30pc/11057.cha,CAR,maybe not.,,,30
17257,EllisWeismer/TD/30pc/11057.cha,CHI,can you put it in there?,1.0,,30
17258,EllisWeismer/TD/30pc/11057.cha,CAR,here.,,,30
17259,EllisWeismer/TD/30pc/11057.cha,CAR,we'll go like this.,,,30
17260,EllisWeismer/TD/30pc/11057.cha,CAR,there.,,,30
17261,EllisWeismer/TD/30pc/11057.cha,CAR,oh.,,,30
17262,EllisWeismer/TD/30pc/11057.cha,CAR,it came apart.,,,30
17263,EllisWeismer/TD/30pc/11057.cha,CHI,where this go?,-1.0,auxiliary,30
17264,EllisWeismer/TD/30pc/11057.cha,CAR,where do you wanna put these people?,,,30
17265,EllisWeismer/TD/30pc/11057.cha,CHI,there.,,,30
17266,EllisWeismer/TD/30pc/11057.cha,CHI,these black sheep go in there.,1.0,,30
17267,EllisWeismer/TD/30pc/11057.cha,CAR,here.,,,30
17268,EllisWeismer/TD/30pc/11057.cha,CAR,you can make that bigger.,,,30
17269,EllisWeismer/TD/30pc/11057.cha,CHI,I think these go way up here.,1.0,,30
17270,EllisWeismer/TD/30pc/11057.cha,CHI,there.,,,30
17271,EllisWeismer/TD/30pc/11057.cha,CAR,here's some more people.,,,30
17272,EllisWeismer/TD/30pc/11057.cha,CHI,oh thanks.,1.0,,30
17273,EllisWeismer/TD/30pc/11057.cha,CAR,these look like firemen.,,,30
17274,EllisWeismer/TD/30pc/11057.cha,CAR,do you have the horse still?,,,30
17275,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17276,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17277,EllisWeismer/TD/30pc/11057.cha,CHI,I still have the little one.,1.0,,30
17278,EllisWeismer/TD/30pc/11057.cha,CHI,look at this one.,0.0,,30
17279,EllisWeismer/TD/30pc/11057.cha,CHI,and the mommy one.,1.0,,30
17280,EllisWeismer/TD/30pc/11057.cha,CHI,um this is for mom.,1.0,,30
17281,EllisWeismer/TD/30pc/11057.cha,CHI,this is her mom that go.,-1.0,"sv_agreement, other",30
17282,EllisWeismer/TD/30pc/11057.cha,CAR,oh.,,,30
17283,EllisWeismer/TD/30pc/11057.cha,CHI,I get a too.,-1.0,tense_aspect,30
17284,EllisWeismer/TD/30pc/11057.cha,CAR,look what else is here.,,,30
17285,EllisWeismer/TD/30pc/11057.cha,CAR,do you wanna do this?,,,30
17286,EllisWeismer/TD/30pc/11057.cha,CHI,yeah sure.,1.0,,30
17287,EllisWeismer/TD/30pc/11057.cha,CHI,this one gotta go with this.,-1.0,sv_agreement,30
17288,EllisWeismer/TD/30pc/11057.cha,CHI,this one gets go out and play.,-1.0,tense_aspect,30
17289,EllisWeismer/TD/30pc/11057.cha,CHI,she wants to go out and play.,1.0,,30
17290,EllisWeismer/TD/30pc/11057.cha,CHI,who is who is his mom?,1.0,other,30
17291,EllisWeismer/TD/30pc/11057.cha,CHI,oh.,,,30
17292,EllisWeismer/TD/30pc/11057.cha,CHI,the sheep wants to go out.,1.0,,30
17293,EllisWeismer/TD/30pc/11057.cha,CHI,the they all want to go out.,1.0,,30
17294,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17295,EllisWeismer/TD/30pc/11057.cha,CHI,they want to go and play.,1.0,,30
17296,EllisWeismer/TD/30pc/11057.cha,CHI,they want to go and play.,1.0,,30
17297,EllisWeismer/TD/30pc/11057.cha,CHI,then we'll see the pumpkins.,1.0,,30
17298,EllisWeismer/TD/30pc/11057.cha,CHI,oh the pumpkin won't stand up.,1.0,,30
17299,EllisWeismer/TD/30pc/11057.cha,CAR,maybe first let's go like this.,,,30
17300,EllisWeismer/TD/30pc/11057.cha,CAR,watch.,,,30
17301,EllisWeismer/TD/30pc/11057.cha,CAR,like that.,,,30
17302,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17303,EllisWeismer/TD/30pc/11057.cha,CHI,that one is.,-1.0,object,30
17304,EllisWeismer/TD/30pc/11057.cha,CHI,we don't want it going that way.,1.0,,30
17305,EllisWeismer/TD/30pc/11057.cha,CAR,I see more people.,,,30
17306,EllisWeismer/TD/30pc/11057.cha,CAR,uhoh.,,,30
17307,EllisWeismer/TD/30pc/11057.cha,CHI,uhoh.,,,30
17308,EllisWeismer/TD/30pc/11057.cha,CHI,he's.,,,30
17309,EllisWeismer/TD/30pc/11057.cha,CHI,because it's.,-1.0,object,30
17310,EllisWeismer/TD/30pc/11057.cha,CHI,I knocked him ov I knocked him out.,1.0,,30
17311,EllisWeismer/TD/30pc/11057.cha,CHI,I could have pewy diaper.,0.0,determiner,30
17312,EllisWeismer/TD/30pc/11057.cha,CAR,you do?,,,30
17313,EllisWeismer/TD/30pc/11057.cha,CHI,no I don't.,1.0,,30
17314,EllisWeismer/TD/30pc/11057.cha,CAR,okay.,,,30
17315,EllisWeismer/TD/30pc/11057.cha,CHI,uhoh.,,,30
17316,EllisWeismer/TD/30pc/11057.cha,CHI,daddy's cow.,0.0,,30
17317,EllisWeismer/TD/30pc/11057.cha,CHI,there.,,,30
17318,EllisWeismer/TD/30pc/11057.cha,CAR,do you wanna do this?,,,30
17319,EllisWeismer/TD/30pc/11057.cha,CHI,yeah sure.,1.0,,30
17320,EllisWeismer/TD/30pc/11057.cha,CAR,good.,,,30
17321,EllisWeismer/TD/30pc/11057.cha,CAR,can you put the other arm on?,,,30
17322,EllisWeismer/TD/30pc/11057.cha,CAR,what's that?,,,30
17323,EllisWeismer/TD/30pc/11057.cha,CAR,where does that go?,,,30
17324,EllisWeismer/TD/30pc/11057.cha,CAR,oh.,,,30
17325,EllisWeismer/TD/30pc/11057.cha,CHI,I want open them wide.,-1.0,preposition,30
17326,EllisWeismer/TD/30pc/11057.cha,CAR,what are those?,,,30
17327,EllisWeismer/TD/30pc/11057.cha,CHI,eyes.,,,30
17328,EllisWeismer/TD/30pc/11057.cha,CAR,yeah.,,,30
17329,EllisWeismer/TD/30pc/11057.cha,CHI,nose.,,,30
17330,EllisWeismer/TD/30pc/11057.cha,CHI,nose.,,,30
17331,EllisWeismer/TD/30pc/11057.cha,CHI,where this go?,-1.0,auxiliary,30
17332,EllisWeismer/TD/30pc/11057.cha,CAR,oh she's already got a mouth.,,,30
17333,EllisWeismer/TD/30pc/11057.cha,CAR,that's just a different mouth.,,,30
17334,EllisWeismer/TD/30pc/11057.cha,CHI,where it go?,-1.0,auxiliary,30
17335,EllisWeismer/TD/30pc/11057.cha,CHI,excuse me.,1.0,,30
17336,EllisWeismer/TD/30pc/11057.cha,CHI,do you know what this?,-1.0,verb,30
17337,EllisWeismer/TD/30pc/11057.cha,CAR,oh okay.,,,30
17338,EllisWeismer/TD/30pc/11057.cha,CHI,where this go?,-1.0,auxiliary,30
17339,EllisWeismer/TD/30pc/11057.cha,CAR,well that's just an extra mouth.,,,30
17340,EllisWeismer/TD/30pc/11057.cha,CAR,so you can change the mouth.,,,30
17341,EllisWeismer/TD/30pc/11057.cha,CAR,shou put the other arm on.,,,30
17342,EllisWeismer/TD/30pc/11057.cha,CHI,okay.,,,30
17343,EllisWeismer/TD/30pc/11057.cha,CHI,in this.,0.0,,30
17344,EllisWeismer/TD/30pc/11057.cha,CHI,what in here?,-1.0,verb,30
17345,EllisWeismer/TD/30pc/11057.cha,CHI,a.,,,30
17346,EllisWeismer/TD/30pc/11057.cha,CHI,what is what is in here?,1.0,,30
17347,EllisWeismer/TD/30pc/11057.cha,CHI,can I open it wide?,1.0,,30
17348,EllisWeismer/TD/30pc/11057.cha,CAR,hm?,,,30
17349,EllisWeismer/TD/30pc/11057.cha,CHI,can I open it wide?,1.0,,30
17350,EllisWeismer/TD/30pc/11057.cha,CHI,the front of.,-1.0,subject,30
17351,EllisWeismer/TD/30pc/11057.cha,CHI,oh.,,,30
17352,EllisWeismer/TD/30pc/11057.cha,CAR,oh you gotta put the ears on before the glasses will stay.,,,30
17353,EllisWeismer/TD/30pc/11057.cha,CHI,oh yeah.,1.0,,30
17354,EllisWeismer/TD/30pc/11057.cha,CAR,oh there's only one ear.,,,30
17355,EllisWeismer/TD/30pc/11057.cha,CHI,you put the ear.,1.0,,30
17356,EllisWeismer/TD/30pc/11057.cha,CAR,yeah.,,,30
17357,EllisWeismer/TD/30pc/11057.cha,CAR,it must be lost.,,,30
17358,EllisWeismer/TD/30pc/11057.cha,CAR,do you wanna put the glasses on?,,,30
17359,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
17360,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17361,EllisWeismer/TD/30pc/11057.cha,CHI,the purse.,0.0,,30
17362,EllisWeismer/TD/30pc/11057.cha,CHI,I'll put the purse on.,1.0,,30
17363,EllisWeismer/TD/30pc/11057.cha,CAR,there.,,,30
17364,EllisWeismer/TD/30pc/11057.cha,CHI,now let's put the glasses on.,1.0,,30
17365,EllisWeismer/TD/30pc/11057.cha,CAR,oh they're upside down.,,,30
17366,EllisWeismer/TD/30pc/11057.cha,CAR,there.,,,30
17367,EllisWeismer/TD/30pc/11057.cha,CHI,can I open her eye?,1.0,,30
17368,EllisWeismer/TD/30pc/11057.cha,CHI,when she comes in?,1.0,,30
17369,EllisWeismer/TD/30pc/11057.cha,CAR,what about the hat?,,,30
17370,EllisWeismer/TD/30pc/11057.cha,CAR,did you forget the hat?,,,30
17371,EllisWeismer/TD/30pc/11057.cha,CAR,it's right here.,,,30
17372,EllisWeismer/TD/30pc/11057.cha,CHI,yeah.,,,30
